"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - Click loss","run-multi-task-debiasing-1-logit - Click loss__MIN","run-multi-task-debiasing-1-logit - Click loss__MAX"
"4202","21006","21006","21006","0.2303926795721054","0.2303926795721054","0.2303926795721054"
"4206","21026","21026","21026","0.19395145773887634","0.19395145773887634","0.19395145773887634"
"4241","21201","21201","21201","0.13947296142578125","0.13947296142578125","0.13947296142578125"
"4274","21366","21366","21366","0.4188014268875122","0.4188014268875122","0.4188014268875122"
"4286","21426","21426","21426","0.16523568332195282","0.16523568332195282","0.16523568332195282"
"4322","21606","21606","21606","0.3891027867794037","0.3891027867794037","0.3891027867794037"
"4335","21671","21671","21671","0.15899798274040222","0.15899798274040222","0.15899798274040222"
"4374","21866","21866","21866","0.2047237753868103","0.2047237753868103","0.2047237753868103"
"4390","21946","21946","21946","0.21835726499557495","0.21835726499557495","0.21835726499557495"
"4429","22141","22141","22141","0.3639204502105713","0.3639204502105713","0.3639204502105713"
"4461","22301","22301","22301","0.17908857762813568","0.17908857762813568","0.17908857762813568"
"4480","22396","22396","22396","0.3425009846687317","0.3425009846687317","0.3425009846687317"
"4492","22456","22456","22456","0.2481096237897873","0.2481096237897873","0.2481096237897873"
"4501","22501","22501","22501","0.18003621697425842","0.18003621697425842","0.18003621697425842"
"4503","22511","22511","22511","0.15266753733158112","0.15266753733158112","0.15266753733158112"
"4519","22591","22591","22591","0.18846137821674347","0.18846137821674347","0.18846137821674347"
"4531","22651","22651","22651","0.12716567516326904","0.12716567516326904","0.12716567516326904"
"4543","22711","22711","22711","0.17652292549610138","0.17652292549610138","0.17652292549610138"
"4549","22741","22741","22741","0.1857861876487732","0.1857861876487732","0.1857861876487732"
"4614","23066","23066","23066","0.24173296988010406","0.24173296988010406","0.24173296988010406"
"4616","23076","23076","23076","0.18970242142677307","0.18970242142677307","0.18970242142677307"
"4621","23101","23101","23101","0.2025991529226303","0.2025991529226303","0.2025991529226303"
"4629","23141","23141","23141","0.3278619050979614","0.3278619050979614","0.3278619050979614"
"4648","23236","23236","23236","0.29234588146209717","0.29234588146209717","0.29234588146209717"
"4685","23421","23421","23421","0.15865129232406616","0.15865129232406616","0.15865129232406616"
"4705","23521","23521","23521","0.2594951093196869","0.2594951093196869","0.2594951093196869"
"4728","23636","23636","23636","0.4160768687725067","0.4160768687725067","0.4160768687725067"
"4747","23731","23731","23731","0.13351860642433167","0.13351860642433167","0.13351860642433167"
"4754","23766","23766","23766","0.3247780203819275","0.3247780203819275","0.3247780203819275"
"4775","23871","23871","23871","0.29791682958602905","0.29791682958602905","0.29791682958602905"
"4785","23921","23921","23921","0.21919211745262146","0.21919211745262146","0.21919211745262146"
"4788","23936","23936","23936","0.13364502787590027","0.13364502787590027","0.13364502787590027"
"4791","23951","23951","23951","0.22868302464485168","0.22868302464485168","0.22868302464485168"
"4793","23961","23961","23961","0.2765047550201416","0.2765047550201416","0.2765047550201416"
"4798","23986","23986","23986","0.287735253572464","0.287735253572464","0.287735253572464"
"4818","24086","24086","24086","0.12572388350963593","0.12572388350963593","0.12572388350963593"
"4819","24091","24091","24091","0.1851799190044403","0.1851799190044403","0.1851799190044403"
"4823","24111","24111","24111","0.3224719762802124","0.3224719762802124","0.3224719762802124"
"4849","24241","24241","24241","0.24616405367851257","0.24616405367851257","0.24616405367851257"
"4876","24376","24376","24376","0.18494471907615662","0.18494471907615662","0.18494471907615662"
"4879","24391","24391","24391","0.2695239782333374","0.2695239782333374","0.2695239782333374"
"4896","24476","24476","24476","0.18916234374046326","0.18916234374046326","0.18916234374046326"
"4902","24506","24506","24506","0.2319398671388626","0.2319398671388626","0.2319398671388626"
"4908","24536","24536","24536","0.20580492913722992","0.20580492913722992","0.20580492913722992"
"4927","24631","24631","24631","0.2531220316886902","0.2531220316886902","0.2531220316886902"
"4963","24811","24811","24811","0.24907031655311584","0.24907031655311584","0.24907031655311584"
"4967","24831","24831","24831","0.18766556680202484","0.18766556680202484","0.18766556680202484"
"4976","24876","24876","24876","0.1799769401550293","0.1799769401550293","0.1799769401550293"
"4979","24891","24891","24891","0.26302582025527954","0.26302582025527954","0.26302582025527954"
"4998","24986","24986","24986","0.1466343104839325","0.1466343104839325","0.1466343104839325"
"5000","24996","24996","24996","0.4537280201911926","0.4537280201911926","0.4537280201911926"
"5037","25181","25181","25181","0.28338658809661865","0.28338658809661865","0.28338658809661865"
"5078","25386","25386","25386","0.45299479365348816","0.45299479365348816","0.45299479365348816"
"5090","25446","25446","25446","0.1954745501279831","0.1954745501279831","0.1954745501279831"
"5094","25466","25466","25466","0.14374245703220367","0.14374245703220367","0.14374245703220367"
"5098","25486","25486","25486","0.3399426341056824","0.3399426341056824","0.3399426341056824"
"5115","25571","25571","25571","0.3010474741458893","0.3010474741458893","0.3010474741458893"
"5120","25596","25596","25596","0.2242133617401123","0.2242133617401123","0.2242133617401123"
"5125","25621","25621","25621","0.21844688057899475","0.21844688057899475","0.21844688057899475"
"5134","25666","25666","25666","0.24252527952194214","0.24252527952194214","0.24252527952194214"
"5154","25766","25766","25766","0.1706940233707428","0.1706940233707428","0.1706940233707428"
"5206","26026","26026","26026","0.1691722273826599","0.1691722273826599","0.1691722273826599"
"5213","26061","26061","26061","0.12474143505096436","0.12474143505096436","0.12474143505096436"
"5258","26286","26286","26286","0.3334289789199829","0.3334289789199829","0.3334289789199829"
"5260","26296","26296","26296","0.39680027961730957","0.39680027961730957","0.39680027961730957"
"5308","26536","26536","26536","0.17212077975273132","0.17212077975273132","0.17212077975273132"
"5323","26611","26611","26611","0.20865578949451447","0.20865578949451447","0.20865578949451447"
"5331","26651","26651","26651","0.34848594665527344","0.34848594665527344","0.34848594665527344"
"5336","26676","26676","26676","0.2070661336183548","0.2070661336183548","0.2070661336183548"
"5339","26691","26691","26691","0.3074221611022949","0.3074221611022949","0.3074221611022949"
"5350","26746","26746","26746","0.2275763601064682","0.2275763601064682","0.2275763601064682"
"5355","26771","26771","26771","0.1489115059375763","0.1489115059375763","0.1489115059375763"
"5356","26776","26776","26776","0.3456330895423889","0.3456330895423889","0.3456330895423889"
"5375","26871","26871","26871","0.4429760277271271","0.4429760277271271","0.4429760277271271"
"5402","27006","27006","27006","0.33584851026535034","0.33584851026535034","0.33584851026535034"
"5411","27051","27051","27051","0.22942152619361877","0.22942152619361877","0.22942152619361877"
"5429","27141","27141","27141","0.09092727303504944","0.09092727303504944","0.09092727303504944"
"5450","27246","27246","27246","0.3343363106250763","0.3343363106250763","0.3343363106250763"
"5452","27256","27256","27256","0.2827514708042145","0.2827514708042145","0.2827514708042145"
"5462","27306","27306","27306","0.5198098421096802","0.5198098421096802","0.5198098421096802"
"5467","27331","27331","27331","0.19708041846752167","0.19708041846752167","0.19708041846752167"
"5489","27441","27441","27441","0.19554294645786285","0.19554294645786285","0.19554294645786285"
"5491","27451","27451","27451","0.10103926062583923","0.10103926062583923","0.10103926062583923"
"5495","27471","27471","27471","0.20111757516860962","0.20111757516860962","0.20111757516860962"
"5527","27631","27631","27631","0.20580485463142395","0.20580485463142395","0.20580485463142395"
"5529","27641","27641","27641","0.2796003818511963","0.2796003818511963","0.2796003818511963"
"5556","27776","27776","27776","0.20774132013320923","0.20774132013320923","0.20774132013320923"
"5560","27796","27796","27796","0.11855387687683105","0.11855387687683105","0.11855387687683105"
"5581","27901","27901","27901","0.3707805275917053","0.3707805275917053","0.3707805275917053"
"5627","28131","28131","28131","0.2574450671672821","0.2574450671672821","0.2574450671672821"
"5629","28141","28141","28141","0.2832583487033844","0.2832583487033844","0.2832583487033844"
"5639","28191","28191","28191","0.22792670130729675","0.22792670130729675","0.22792670130729675"
"5646","28226","28226","28226","0.5224161744117737","0.5224161744117737","0.5224161744117737"
"5670","28346","28346","28346","0.2766231298446655","0.2766231298446655","0.2766231298446655"
"5712","28556","28556","28556","0.15721365809440613","0.15721365809440613","0.15721365809440613"
"5714","28566","28566","28566","0.2777683138847351","0.2777683138847351","0.2777683138847351"
"5730","28646","28646","28646","0.16951318085193634","0.16951318085193634","0.16951318085193634"
"5732","28656","28656","28656","0.3162601590156555","0.3162601590156555","0.3162601590156555"
"5741","28701","28701","28701","0.26848384737968445","0.26848384737968445","0.26848384737968445"
"5747","28731","28731","28731","0.14122673869132996","0.14122673869132996","0.14122673869132996"
"5752","28756","28756","28756","0.2092466950416565","0.2092466950416565","0.2092466950416565"
"5756","28776","28776","28776","0.13306672871112823","0.13306672871112823","0.13306672871112823"
"5762","28806","28806","28806","0.10462984442710876","0.10462984442710876","0.10462984442710876"
"5772","28856","28856","28856","0.0933951586484909","0.0933951586484909","0.0933951586484909"
"5773","28861","28861","28861","0.18203534185886383","0.18203534185886383","0.18203534185886383"
"5788","28936","28936","28936","0.27745380997657776","0.27745380997657776","0.27745380997657776"
"5810","29046","29046","29046","0.43119674921035767","0.43119674921035767","0.43119674921035767"
"5823","29111","29111","29111","0.2744694650173187","0.2744694650173187","0.2744694650173187"
"5826","29126","29126","29126","0.4450967311859131","0.4450967311859131","0.4450967311859131"
"5847","29231","29231","29231","0.16187098622322083","0.16187098622322083","0.16187098622322083"
"5848","29236","29236","29236","0.21825677156448364","0.21825677156448364","0.21825677156448364"
"5853","29261","29261","29261","0.22578343749046326","0.22578343749046326","0.22578343749046326"
"5862","29306","29306","29306","0.3528826832771301","0.3528826832771301","0.3528826832771301"
"5863","29311","29311","29311","0.17686450481414795","0.17686450481414795","0.17686450481414795"
"5864","29316","29316","29316","0.16787278652191162","0.16787278652191162","0.16787278652191162"
"5870","29346","29346","29346","0.1905081868171692","0.1905081868171692","0.1905081868171692"
"5871","29351","29351","29351","0.47805529832839966","0.47805529832839966","0.47805529832839966"
"5875","29371","29371","29371","0.18541903793811798","0.18541903793811798","0.18541903793811798"
"5881","29401","29401","29401","0.14234572649002075","0.14234572649002075","0.14234572649002075"
"5921","29601","29601","29601","0.29410767555236816","0.29410767555236816","0.29410767555236816"
"5929","29641","29641","29641","0.2639133632183075","0.2639133632183075","0.2639133632183075"
"5934","29666","29666","29666","0.29210931062698364","0.29210931062698364","0.29210931062698364"
"5946","29726","29726","29726","0.4672107696533203","0.4672107696533203","0.4672107696533203"
"5963","29811","29811","29811","0.30559325218200684","0.30559325218200684","0.30559325218200684"
"5970","29846","29846","29846","0.3223186731338501","0.3223186731338501","0.3223186731338501"
"5987","29931","29931","29931","0.2511311173439026","0.2511311173439026","0.2511311173439026"
"5990","29946","29946","29946","0.28177833557128906","0.28177833557128906","0.28177833557128906"
"6003","30011","30011","30011","0.17947575449943542","0.17947575449943542","0.17947575449943542"
"6009","30041","30041","30041","0.21447452902793884","0.21447452902793884","0.21447452902793884"
"6046","30226","30226","30226","0.30098962783813477","0.30098962783813477","0.30098962783813477"
"6088","30436","30436","30436","0.26805365085601807","0.26805365085601807","0.26805365085601807"
"6092","30456","30456","30456","0.40605977177619934","0.40605977177619934","0.40605977177619934"
"6096","30476","30476","30476","0.6435915231704712","0.6435915231704712","0.6435915231704712"
"6128","30636","30636","30636","0.10517534613609314","0.10517534613609314","0.10517534613609314"
"6148","30736","30736","30736","0.1549876630306244","0.1549876630306244","0.1549876630306244"
"6158","30786","30786","30786","0.22498908638954163","0.22498908638954163","0.22498908638954163"
