"step","run-multi-task-debiasing-separate-logits - _step","run-multi-task-debiasing-separate-logits - _step__MIN","run-multi-task-debiasing-separate-logits - _step__MAX","run-multi-task-debiasing-separate-logits - Total loss","run-multi-task-debiasing-separate-logits - Total loss__MIN","run-multi-task-debiasing-separate-logits - Total loss__MAX"
"4468","22335","22335","22335","5.790621757507324","5.790621757507324","5.790621757507324"
"4472","22355","22355","22355","6.027441501617432","6.027441501617432","6.027441501617432"
"4474","22365","22365","22365","5.792870044708252","5.792870044708252","5.792870044708252"
"4488","22435","22435","22435","6.61326265335083","6.61326265335083","6.61326265335083"
"4528","22635","22635","22635","5.042057037353516","5.042057037353516","5.042057037353516"
"4529","22640","22640","22640","6.4594221115112305","6.4594221115112305","6.4594221115112305"
"4543","22710","22710","22710","5.560543060302734","5.560543060302734","5.560543060302734"
"4553","22760","22760","22760","6.406097888946533","6.406097888946533","6.406097888946533"
"4554","22765","22765","22765","5.663506507873535","5.663506507873535","5.663506507873535"
"4555","22770","22770","22770","5.150184631347656","5.150184631347656","5.150184631347656"
"4559","22790","22790","22790","6.413058757781982","6.413058757781982","6.413058757781982"
"4565","22820","22820","22820","6.475915908813477","6.475915908813477","6.475915908813477"
"4571","22850","22850","22850","6.265929222106934","6.265929222106934","6.265929222106934"
"4591","22950","22950","22950","6.169527053833008","6.169527053833008","6.169527053833008"
"4602","23005","23005","23005","7.326588153839111","7.326588153839111","7.326588153839111"
"4605","23020","23020","23020","5.216950416564941","5.216950416564941","5.216950416564941"
"4614","23065","23065","23065","6.291651248931885","6.291651248931885","6.291651248931885"
"4620","23095","23095","23095","6.061043739318848","6.061043739318848","6.061043739318848"
"4625","23120","23120","23120","6.212864875793457","6.212864875793457","6.212864875793457"
"4646","23225","23225","23225","6.576667785644531","6.576667785644531","6.576667785644531"
"4651","23250","23250","23250","5.195866584777832","5.195866584777832","5.195866584777832"
"4662","23305","23305","23305","6.604601860046387","6.604601860046387","6.604601860046387"
"4667","23330","23330","23330","6.9052252769470215","6.9052252769470215","6.9052252769470215"
"4668","23335","23335","23335","6.338930130004883","6.338930130004883","6.338930130004883"
"4669","23340","23340","23340","6.771608829498291","6.771608829498291","6.771608829498291"
"4689","23440","23440","23440","5.689730167388916","5.689730167388916","5.689730167388916"
"4709","23540","23540","23540","6.389259338378906","6.389259338378906","6.389259338378906"
"4720","23595","23595","23595","6.251048564910889","6.251048564910889","6.251048564910889"
"4727","23630","23630","23630","6.590083122253418","6.590083122253418","6.590083122253418"
"4738","23685","23685","23685","5.271099090576172","5.271099090576172","5.271099090576172"
"4751","23750","23750","23750","6.2081298828125","6.2081298828125","6.2081298828125"
"4761","23800","23800","23800","5.859949111938477","5.859949111938477","5.859949111938477"
"4787","23930","23930","23930","5.705319404602051","5.705319404602051","5.705319404602051"
"4798","23985","23985","23985","6.706259727478027","6.706259727478027","6.706259727478027"
"4802","24005","24005","24005","7.102639198303223","7.102639198303223","7.102639198303223"
"4813","24060","24060","24060","6.2664594650268555","6.2664594650268555","6.2664594650268555"
"4823","24110","24110","24110","7.181954860687256","7.181954860687256","7.181954860687256"
"4824","24115","24115","24115","5.835227966308594","5.835227966308594","5.835227966308594"
"4931","24650","24650","24650","5.6136555671691895","5.6136555671691895","5.6136555671691895"
"4948","24735","24735","24735","6.4450201988220215","6.4450201988220215","6.4450201988220215"
"4954","24765","24765","24765","5.514694690704346","5.514694690704346","5.514694690704346"
"4961","24800","24800","24800","4.950434684753418","4.950434684753418","4.950434684753418"
"4974","24865","24865","24865","6.656270980834961","6.656270980834961","6.656270980834961"
"4987","24930","24930","24930","5.055994033813477","5.055994033813477","5.055994033813477"
"5010","25045","25045","25045","5.413077354431152","5.413077354431152","5.413077354431152"
"5026","25125","25125","25125","5.242087364196777","5.242087364196777","5.242087364196777"
"5033","25160","25160","25160","5.923162460327148","5.923162460327148","5.923162460327148"
"5035","25170","25170","25170","7.7305169105529785","7.7305169105529785","7.7305169105529785"
"5040","25195","25195","25195","6.230447769165039","6.230447769165039","6.230447769165039"
"5066","25325","25325","25325","5.888260841369629","5.888260841369629","5.888260841369629"
"5080","25395","25395","25395","5.808994293212891","5.808994293212891","5.808994293212891"
"5107","25530","25530","25530","6.2839179039001465","6.2839179039001465","6.2839179039001465"
"5110","25545","25545","25545","5.235617160797119","5.235617160797119","5.235617160797119"
"5131","25650","25650","25650","7.944870471954346","7.944870471954346","7.944870471954346"
"5140","25695","25695","25695","4.958395004272461","4.958395004272461","4.958395004272461"
"5160","25795","25795","25795","6.048847675323486","6.048847675323486","6.048847675323486"
"5167","25830","25830","25830","4.32834529876709","4.32834529876709","4.32834529876709"
"5213","26060","26060","26060","4.913971900939941","4.913971900939941","4.913971900939941"
"5230","26145","26145","26145","6.255949020385742","6.255949020385742","6.255949020385742"
"5251","26250","26250","26250","4.912793159484863","4.912793159484863","4.912793159484863"
"5253","26260","26260","26260","6.088749408721924","6.088749408721924","6.088749408721924"
"5266","26325","26325","26325","6.368939399719238","6.368939399719238","6.368939399719238"
"5271","26350","26350","26350","5.736295700073242","5.736295700073242","5.736295700073242"
"5292","26455","26455","26455","5.679773330688477","5.679773330688477","5.679773330688477"
"5297","26480","26480","26480","6.068492412567139","6.068492412567139","6.068492412567139"
"5321","26600","26600","26600","4.786495685577393","4.786495685577393","4.786495685577393"
"5322","26605","26605","26605","5.591257095336914","5.591257095336914","5.591257095336914"
"5347","26730","26730","26730","6.075923919677734","6.075923919677734","6.075923919677734"
"5350","26745","26745","26745","5.61513614654541","5.61513614654541","5.61513614654541"
"5394","26965","26965","26965","4.625483989715576","4.625483989715576","4.625483989715576"
"5405","27020","27020","27020","6.595595359802246","6.595595359802246","6.595595359802246"
"5414","27065","27065","27065","6.921916961669922","6.921916961669922","6.921916961669922"
"5419","27090","27090","27090","7.748199462890625","7.748199462890625","7.748199462890625"
"5440","27195","27195","27195","5.537163734436035","5.537163734436035","5.537163734436035"
"5460","27295","27295","27295","5.093166828155518","5.093166828155518","5.093166828155518"
"5461","27300","27300","27300","7.33644962310791","7.33644962310791","7.33644962310791"
"5468","27335","27335","27335","5.27983283996582","5.27983283996582","5.27983283996582"
"5473","27360","27360","27360","5.050682067871094","5.050682067871094","5.050682067871094"
"5489","27440","27440","27440","5.198680877685547","5.198680877685547","5.198680877685547"
"5492","27455","27455","27455","4.9230852127075195","4.9230852127075195","4.9230852127075195"
"5498","27485","27485","27485","5.513099670410156","5.513099670410156","5.513099670410156"
"5508","27535","27535","27535","6.120974063873291","6.120974063873291","6.120974063873291"
"5516","27575","27575","27575","5.059597969055176","5.059597969055176","5.059597969055176"
"5527","27630","27630","27630","4.630756378173828","4.630756378173828","4.630756378173828"
"5534","27665","27665","27665","5.794598579406738","5.794598579406738","5.794598579406738"
"5537","27680","27680","27680","5.498934268951416","5.498934268951416","5.498934268951416"
"5546","27725","27725","27725","5.439338684082031","5.439338684082031","5.439338684082031"
"5547","27730","27730","27730","5.038139343261719","5.038139343261719","5.038139343261719"
"5554","27765","27765","27765","5.049651145935059","5.049651145935059","5.049651145935059"
"5589","27940","27940","27940","5.128663063049316","5.128663063049316","5.128663063049316"
"5590","27945","27945","27945","5.9989118576049805","5.9989118576049805","5.9989118576049805"
"5606","28025","28025","28025","5.183183670043945","5.183183670043945","5.183183670043945"
"5608","28035","28035","28035","6.123936653137207","6.123936653137207","6.123936653137207"
"5610","28045","28045","28045","5.3309006690979","5.3309006690979","5.3309006690979"
"5622","28105","28105","28105","5.3993024826049805","5.3993024826049805","5.3993024826049805"
"5627","28130","28130","28130","5.0992021560668945","5.0992021560668945","5.0992021560668945"
"5631","28150","28150","28150","5.4019293785095215","5.4019293785095215","5.4019293785095215"
"5657","28280","28280","28280","5.36117696762085","5.36117696762085","5.36117696762085"
"5659","28290","28290","28290","4.922938823699951","4.922938823699951","4.922938823699951"
"5666","28325","28325","28325","5.5578813552856445","5.5578813552856445","5.5578813552856445"
"5747","28730","28730","28730","5.23770809173584","5.23770809173584","5.23770809173584"
"5777","28880","28880","28880","6.079345703125","6.079345703125","6.079345703125"
"5782","28905","28905","28905","6.049952507019043","6.049952507019043","6.049952507019043"
"5804","29015","29015","29015","5.179220199584961","5.179220199584961","5.179220199584961"
"5828","29135","29135","29135","5.98985481262207","5.98985481262207","5.98985481262207"
"5831","29150","29150","29150","5.714066505432129","5.714066505432129","5.714066505432129"
"5836","29175","29175","29175","4.498876094818115","4.498876094818115","4.498876094818115"
"5848","29235","29235","29235","5.395478248596191","5.395478248596191","5.395478248596191"
"5851","29250","29250","29250","4.987602233886719","4.987602233886719","4.987602233886719"
"5862","29305","29305","29305","6.261676788330078","6.261676788330078","6.261676788330078"
"5878","29385","29385","29385","4.374920845031738","4.374920845031738","4.374920845031738"
"5880","29395","29395","29395","4.913654804229736","4.913654804229736","4.913654804229736"
"5918","29585","29585","29585","5.072050094604492","5.072050094604492","5.072050094604492"
"5926","29625","29625","29625","4.894704818725586","4.894704818725586","4.894704818725586"
"5937","29680","29680","29680","6.328847885131836","6.328847885131836","6.328847885131836"
"5952","29755","29755","29755","5.0600690841674805","5.0600690841674805","5.0600690841674805"
"5976","29875","29875","29875","5.846917152404785","5.846917152404785","5.846917152404785"
"5997","29980","29980","29980","6.508749008178711","6.508749008178711","6.508749008178711"
"6026","30125","30125","30125","5.495214462280273","5.495214462280273","5.495214462280273"
"6048","30235","30235","30235","4.818750858306885","4.818750858306885","4.818750858306885"
"6049","30240","30240","30240","5.261131763458252","5.261131763458252","5.261131763458252"
"6063","30310","30310","30310","5.0520501136779785","5.0520501136779785","5.0520501136779785"
"6066","30325","30325","30325","7.300689697265625","7.300689697265625","7.300689697265625"
"6068","30335","30335","30335","4.812466621398926","4.812466621398926","4.812466621398926"
"6069","30340","30340","30340","5.068943023681641","5.068943023681641","5.068943023681641"
"6119","30590","30590","30590","5.510170936584473","5.510170936584473","5.510170936584473"
"6130","30645","30645","30645","4.982199192047119","4.982199192047119","4.982199192047119"
"6131","30650","30650","30650","5.688376426696777","5.688376426696777","5.688376426696777"
"6136","30675","30675","30675","6.103510856628418","6.103510856628418","6.103510856628418"
"6141","30700","30700","30700","6.113858222961426","6.113858222961426","6.113858222961426"
"6152","30755","30755","30755","6.303162574768066","6.303162574768066","6.303162574768066"
"6157","30780","30780","30780","4.720468044281006","4.720468044281006","4.720468044281006"
"6168","30835","30835","30835","6.518762588500977","6.518762588500977","6.518762588500977"
"6171","30850","30850","30850","5.076109886169434","5.076109886169434","5.076109886169434"
"6177","30880","30880","30880","5.437831401824951","5.437831401824951","5.437831401824951"
"6184","30915","30915","30915","4.621409893035889","4.621409893035889","4.621409893035889"
"6225","31120","31120","31120","6.295662879943848","6.295662879943848","6.295662879943848"
