"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - Dwell-time loss","run-multi-task-debiasing-1-logit - Dwell-time loss__MIN","run-multi-task-debiasing-1-logit - Dwell-time loss__MAX"
"4579","22893","22893","22893","0.41288214921951294","0.41288214921951294","0.41288214921951294"
"4581","22903","22903","22903","1.5118597745895386","1.5118597745895386","1.5118597745895386"
"4599","22993","22993","22993","0.9252145886421204","0.9252145886421204","0.9252145886421204"
"4600","22998","22998","22998","0.9608966708183289","0.9608966708183289","0.9608966708183289"
"4607","23033","23033","23033","0.489470899105072","0.489470899105072","0.489470899105072"
"4610","23048","23048","23048","2.2082579135894775","2.2082579135894775","2.2082579135894775"
"4616","23078","23078","23078","0.6054987907409668","0.6054987907409668","0.6054987907409668"
"4618","23088","23088","23088","1.444092869758606","1.444092869758606","1.444092869758606"
"4630","23148","23148","23148","1.6154673099517822","1.6154673099517822","1.6154673099517822"
"4633","23163","23163","23163","2.34151029586792","2.34151029586792","2.34151029586792"
"4645","23223","23223","23223","0.7306661605834961","0.7306661605834961","0.7306661605834961"
"4646","23228","23228","23228","1.228489637374878","1.228489637374878","1.228489637374878"
"4672","23358","23358","23358","0.26956960558891296","0.26956960558891296","0.26956960558891296"
"4677","23383","23383","23383","0.23551888763904572","0.23551888763904572","0.23551888763904572"
"4703","23513","23513","23513","1.2492855787277222","1.2492855787277222","1.2492855787277222"
"4712","23558","23558","23558","0.4467275142669678","0.4467275142669678","0.4467275142669678"
"4732","23658","23658","23658","0.5276333093643188","0.5276333093643188","0.5276333093643188"
"4743","23713","23713","23713","0.8201552629470825","0.8201552629470825","0.8201552629470825"
"4746","23728","23728","23728","1.02146315574646","1.02146315574646","1.02146315574646"
"4752","23758","23758","23758","0.6675195693969727","0.6675195693969727","0.6675195693969727"
"4766","23828","23828","23828","0.8997732996940613","0.8997732996940613","0.8997732996940613"
"4771","23853","23853","23853","0.9732613563537598","0.9732613563537598","0.9732613563537598"
"4774","23868","23868","23868","0.36727041006088257","0.36727041006088257","0.36727041006088257"
"4806","24028","24028","24028","0.6660100221633911","0.6660100221633911","0.6660100221633911"
"4823","24113","24113","24113","1.4573307037353516","1.4573307037353516","1.4573307037353516"
"4835","24173","24173","24173","0.3761782944202423","0.3761782944202423","0.3761782944202423"
"4855","24273","24273","24273","0.5495291352272034","0.5495291352272034","0.5495291352272034"
"4882","24408","24408","24408","0.7957342863082886","0.7957342863082886","0.7957342863082886"
"4895","24473","24473","24473","1.1947808265686035","1.1947808265686035","1.1947808265686035"
"4896","24478","24478","24478","0.44256433844566345","0.44256433844566345","0.44256433844566345"
"4897","24483","24483","24483","1.5055841207504272","1.5055841207504272","1.5055841207504272"
"4916","24578","24578","24578","0.5155548453330994","0.5155548453330994","0.5155548453330994"
"4917","24583","24583","24583","0.9234820604324341","0.9234820604324341","0.9234820604324341"
"4934","24668","24668","24668","1.4267282485961914","1.4267282485961914","1.4267282485961914"
"4935","24673","24673","24673","1.474644660949707","1.474644660949707","1.474644660949707"
"4952","24758","24758","24758","1.3556621074676514","1.3556621074676514","1.3556621074676514"
"4953","24763","24763","24763","0.7590979337692261","0.7590979337692261","0.7590979337692261"
"4987","24933","24933","24933","0.25399085879325867","0.25399085879325867","0.25399085879325867"
"4989","24943","24943","24943","0.5031390190124512","0.5031390190124512","0.5031390190124512"
"5002","25008","25008","25008","0.648793637752533","0.648793637752533","0.648793637752533"
"5008","25038","25038","25038","0.7169314026832581","0.7169314026832581","0.7169314026832581"
"5013","25063","25063","25063","0.4674624502658844","0.4674624502658844","0.4674624502658844"
"5029","25143","25143","25143","0.5553975701332092","0.5553975701332092","0.5553975701332092"
"5061","25303","25303","25303","0.30137571692466736","0.30137571692466736","0.30137571692466736"
"5063","25313","25313","25313","1.306372880935669","1.306372880935669","1.306372880935669"
"5065","25323","25323","25323","0.45254582166671753","0.45254582166671753","0.45254582166671753"
"5073","25363","25363","25363","1.2458807229995728","1.2458807229995728","1.2458807229995728"
"5089","25443","25443","25443","0.7856292724609375","0.7856292724609375","0.7856292724609375"
"5091","25453","25453","25453","1.5797256231307983","1.5797256231307983","1.5797256231307983"
"5106","25528","25528","25528","0.9318106174468994","0.9318106174468994","0.9318106174468994"
"5111","25553","25553","25553","0.7027521133422852","0.7027521133422852","0.7027521133422852"
"5114","25568","25568","25568","0.19435855746269226","0.19435855746269226","0.19435855746269226"
"5115","25573","25573","25573","0.6987028121948242","0.6987028121948242","0.6987028121948242"
"5119","25593","25593","25593","1.6239627599716187","1.6239627599716187","1.6239627599716187"
"5131","25653","25653","25653","2.7680234909057617","2.7680234909057617","2.7680234909057617"
"5135","25673","25673","25673","0.7264502048492432","0.7264502048492432","0.7264502048492432"
"5139","25693","25693","25693","0.3723103404045105","0.3723103404045105","0.3723103404045105"
"5140","25698","25698","25698","0.3376396894454956","0.3376396894454956","0.3376396894454956"
"5148","25738","25738","25738","2.279888153076172","2.279888153076172","2.279888153076172"
"5182","25908","25908","25908","0.5117204785346985","0.5117204785346985","0.5117204785346985"
"5198","25988","25988","25988","0.36865749955177307","0.36865749955177307","0.36865749955177307"
"5210","26048","26048","26048","0.8346917629241943","0.8346917629241943","0.8346917629241943"
"5244","26218","26218","26218","0.8510148525238037","0.8510148525238037","0.8510148525238037"
"5252","26258","26258","26258","0.22914548218250275","0.22914548218250275","0.22914548218250275"
"5256","26278","26278","26278","0.41767752170562744","0.41767752170562744","0.41767752170562744"
"5265","26323","26323","26323","0.9200037121772766","0.9200037121772766","0.9200037121772766"
"5272","26358","26358","26358","0.6511772871017456","0.6511772871017456","0.6511772871017456"
"5291","26453","26453","26453","1.0971180200576782","1.0971180200576782","1.0971180200576782"
"5299","26493","26493","26493","0.6079034805297852","0.6079034805297852","0.6079034805297852"
"5305","26523","26523","26523","0.724882960319519","0.724882960319519","0.724882960319519"
"5311","26553","26553","26553","0.3725745677947998","0.3725745677947998","0.3725745677947998"
"5336","26678","26678","26678","0.5169206857681274","0.5169206857681274","0.5169206857681274"
"5356","26778","26778","26778","1.2137583494186401","1.2137583494186401","1.2137583494186401"
"5390","26948","26948","26948","0.05156778544187546","0.05156778544187546","0.05156778544187546"
"5404","27018","27018","27018","0.202750563621521","0.202750563621521","0.202750563621521"
"5439","27193","27193","27193","0.5670798420906067","0.5670798420906067","0.5670798420906067"
"5446","27228","27228","27228","0.19183865189552307","0.19183865189552307","0.19183865189552307"
"5450","27248","27248","27248","0.43668633699417114","0.43668633699417114","0.43668633699417114"
"5469","27343","27343","27343","1.2225558757781982","1.2225558757781982","1.2225558757781982"
"5483","27413","27413","27413","0.31820201873779297","0.31820201873779297","0.31820201873779297"
"5508","27538","27538","27538","1.4111461639404297","1.4111461639404297","1.4111461639404297"
"5522","27608","27608","27608","0.8141469955444336","0.8141469955444336","0.8141469955444336"
"5564","27818","27818","27818","0.9017574191093445","0.9017574191093445","0.9017574191093445"
"5576","27878","27878","27878","0.8949064016342163","0.8949064016342163","0.8949064016342163"
"5582","27908","27908","27908","0.943300187587738","0.943300187587738","0.943300187587738"
"5584","27918","27918","27918","0.5113786458969116","0.5113786458969116","0.5113786458969116"
"5589","27943","27943","27943","0.49221116304397583","0.49221116304397583","0.49221116304397583"
"5618","28088","28088","28088","0.5601161122322083","0.5601161122322083","0.5601161122322083"
"5628","28138","28138","28138","0.3690929710865021","0.3690929710865021","0.3690929710865021"
"5630","28148","28148","28148","0.22578586637973785","0.22578586637973785","0.22578586637973785"
"5632","28158","28158","28158","1.0459158420562744","1.0459158420562744","1.0459158420562744"
"5634","28168","28168","28168","0.10083802789449692","0.10083802789449692","0.10083802789449692"
"5641","28203","28203","28203","0.5075202584266663","0.5075202584266663","0.5075202584266663"
"5650","28248","28248","28248","0.42694199085235596","0.42694199085235596","0.42694199085235596"
"5660","28298","28298","28298","0.9068771600723267","0.9068771600723267","0.9068771600723267"
"5667","28333","28333","28333","1.0838762521743774","1.0838762521743774","1.0838762521743774"
"5670","28348","28348","28348","0.7820820808410645","0.7820820808410645","0.7820820808410645"
"5679","28393","28393","28393","0.6520131826400757","0.6520131826400757","0.6520131826400757"
"5692","28458","28458","28458","0.9820355772972107","0.9820355772972107","0.9820355772972107"
"5694","28468","28468","28468","1.1819251775741577","1.1819251775741577","1.1819251775741577"
"5699","28493","28493","28493","0.3011072874069214","0.3011072874069214","0.3011072874069214"
"5708","28538","28538","28538","1.2589452266693115","1.2589452266693115","1.2589452266693115"
"5713","28563","28563","28563","0.15385538339614868","0.15385538339614868","0.15385538339614868"
"5715","28573","28573","28573","0.29750293493270874","0.29750293493270874","0.29750293493270874"
"5722","28608","28608","28608","0.4419451355934143","0.4419451355934143","0.4419451355934143"
"5731","28653","28653","28653","0.39269137382507324","0.39269137382507324","0.39269137382507324"
"5733","28663","28663","28663","0.29690369963645935","0.29690369963645935","0.29690369963645935"
"5759","28793","28793","28793","0.2284546047449112","0.2284546047449112","0.2284546047449112"
"5779","28893","28893","28893","0.6727722883224487","0.6727722883224487","0.6727722883224487"
"5782","28908","28908","28908","0.6647433638572693","0.6647433638572693","0.6647433638572693"
"5784","28918","28918","28918","0.6893410086631775","0.6893410086631775","0.6893410086631775"
"5798","28988","28988","28988","1.7191364765167236","1.7191364765167236","1.7191364765167236"
"5799","28993","28993","28993","1.034639596939087","1.034639596939087","1.034639596939087"
"5807","29033","29033","29033","1.2699888944625854","1.2699888944625854","1.2699888944625854"
"5824","29118","29118","29118","0.929705798625946","0.929705798625946","0.929705798625946"
"5827","29133","29133","29133","0.6808379292488098","0.6808379292488098","0.6808379292488098"
"5829","29143","29143","29143","1.0299158096313477","1.0299158096313477","1.0299158096313477"
"5833","29163","29163","29163","0.5623045563697815","0.5623045563697815","0.5623045563697815"
"5840","29198","29198","29198","1.747815489768982","1.747815489768982","1.747815489768982"
"5845","29223","29223","29223","0.6997396945953369","0.6997396945953369","0.6997396945953369"
"5870","29348","29348","29348","0.32318755984306335","0.32318755984306335","0.32318755984306335"
"5891","29453","29453","29453","0.6820932626724243","0.6820932626724243","0.6820932626724243"
"5893","29463","29463","29463","1.4989200830459595","1.4989200830459595","1.4989200830459595"
"5901","29503","29503","29503","1.2220669984817505","1.2220669984817505","1.2220669984817505"
"5912","29558","29558","29558","0.4591105580329895","0.4591105580329895","0.4591105580329895"
"5913","29563","29563","29563","1.5117781162261963","1.5117781162261963","1.5117781162261963"
"5922","29608","29608","29608","1.0031898021697998","1.0031898021697998","1.0031898021697998"
"5949","29743","29743","29743","0.5554781556129456","0.5554781556129456","0.5554781556129456"
"5989","29943","29943","29943","0.475680410861969","0.475680410861969","0.475680410861969"
"5993","29963","29963","29963","0.8315505385398865","0.8315505385398865","0.8315505385398865"
"5994","29968","29968","29968","1.8172597885131836","1.8172597885131836","1.8172597885131836"
"5998","29988","29988","29988","0.28504619002342224","0.28504619002342224","0.28504619002342224"
"6005","30023","30023","30023","0.06851846724748611","0.06851846724748611","0.06851846724748611"
"6009","30043","30043","30043","0.8503373265266418","0.8503373265266418","0.8503373265266418"
"6037","30183","30183","30183","0.5250165462493896","0.5250165462493896","0.5250165462493896"
"6042","30208","30208","30208","0.5564854145050049","0.5564854145050049","0.5564854145050049"
"6052","30258","30258","30258","1.136738657951355","1.136738657951355","1.136738657951355"
"6058","30288","30288","30288","0.41032519936561584","0.41032519936561584","0.41032519936561584"
"6065","30323","30323","30323","0.9537402391433716","0.9537402391433716","0.9537402391433716"
"6089","30443","30443","30443","0.2615145146846771","0.2615145146846771","0.2615145146846771"
"6093","30463","30463","30463","0.5952044129371643","0.5952044129371643","0.5952044129371643"
"6117","30583","30583","30583","1.1025737524032593","1.1025737524032593","1.1025737524032593"
