"step","run-multi-task-debiasing-separate-logits - _step","run-multi-task-debiasing-separate-logits - _step__MIN","run-multi-task-debiasing-separate-logits - _step__MAX","run-multi-task-debiasing-separate-logits - Dwell-time loss","run-multi-task-debiasing-separate-logits - Dwell-time loss__MIN","run-multi-task-debiasing-separate-logits - Dwell-time loss__MAX"
"4223","21113","21113","21113","0.8709904551506042","0.8709904551506042","0.8709904551506042"
"4224","21118","21118","21118","0.7346134185791016","0.7346134185791016","0.7346134185791016"
"4237","21183","21183","21183","0.45217424631118774","0.45217424631118774","0.45217424631118774"
"4243","21213","21213","21213","1.2771118879318237","1.2771118879318237","1.2771118879318237"
"4245","21223","21223","21223","1.6867625713348389","1.6867625713348389","1.6867625713348389"
"4267","21333","21333","21333","0.4932482838630676","0.4932482838630676","0.4932482838630676"
"4269","21343","21343","21343","1.3592040538787842","1.3592040538787842","1.3592040538787842"
"4280","21398","21398","21398","0.7807976603507996","0.7807976603507996","0.7807976603507996"
"4288","21438","21438","21438","0.7796725630760193","0.7796725630760193","0.7796725630760193"
"4301","21503","21503","21503","1.089050054550171","1.089050054550171","1.089050054550171"
"4329","21643","21643","21643","0.5444566607475281","0.5444566607475281","0.5444566607475281"
"4335","21673","21673","21673","0.5242475271224976","0.5242475271224976","0.5242475271224976"
"4387","21933","21933","21933","1.1649302244186401","1.1649302244186401","1.1649302244186401"
"4391","21953","21953","21953","0.6721597909927368","0.6721597909927368","0.6721597909927368"
"4405","22023","22023","22023","0.6361767053604126","0.6361767053604126","0.6361767053604126"
"4428","22138","22138","22138","1.4006839990615845","1.4006839990615845","1.4006839990615845"
"4439","22193","22193","22193","1.710116982460022","1.710116982460022","1.710116982460022"
"4453","22263","22263","22263","0.8833116888999939","0.8833116888999939","0.8833116888999939"
"4465","22323","22323","22323","0.8621777296066284","0.8621777296066284","0.8621777296066284"
"4476","22378","22378","22378","1.2097139358520508","1.2097139358520508","1.2097139358520508"
"4491","22453","22453","22453","0.7292385101318359","0.7292385101318359","0.7292385101318359"
"4508","22538","22538","22538","0.505669116973877","0.505669116973877","0.505669116973877"
"4526","22628","22628","22628","0.6783440113067627","0.6783440113067627","0.6783440113067627"
"4527","22633","22633","22633","0.9482870697975159","0.9482870697975159","0.9482870697975159"
"4528","22638","22638","22638","0.5576231479644775","0.5576231479644775","0.5576231479644775"
"4532","22658","22658","22658","1.2053039073944092","1.2053039073944092","1.2053039073944092"
"4540","22698","22698","22698","0.50859135389328","0.50859135389328","0.50859135389328"
"4543","22713","22713","22713","0.4117699861526489","0.4117699861526489","0.4117699861526489"
"4544","22718","22718","22718","1.674161434173584","1.674161434173584","1.674161434173584"
"4545","22723","22723","22723","0.551887571811676","0.551887571811676","0.551887571811676"
"4550","22748","22748","22748","0.42790716886520386","0.42790716886520386","0.42790716886520386"
"4562","22808","22808","22808","1.7490944862365723","1.7490944862365723","1.7490944862365723"
"4588","22938","22938","22938","1.9769703149795532","1.9769703149795532","1.9769703149795532"
"4598","22988","22988","22988","0.7971194982528687","0.7971194982528687","0.7971194982528687"
"4599","22993","22993","22993","1.7058957815170288","1.7058957815170288","1.7058957815170288"
"4616","23078","23078","23078","1.0776779651641846","1.0776779651641846","1.0776779651641846"
"4622","23108","23108","23108","0.5924383401870728","0.5924383401870728","0.5924383401870728"
"4628","23138","23138","23138","0.5138047933578491","0.5138047933578491","0.5138047933578491"
"4660","23298","23298","23298","0.5769173502922058","0.5769173502922058","0.5769173502922058"
"4670","23348","23348","23348","0.6133278608322144","0.6133278608322144","0.6133278608322144"
"4686","23428","23428","23428","1.968991756439209","1.968991756439209","1.968991756439209"
"4693","23463","23463","23463","0.7013510465621948","0.7013510465621948","0.7013510465621948"
"4697","23483","23483","23483","0.9814528226852417","0.9814528226852417","0.9814528226852417"
"4700","23498","23498","23498","0.8677186965942383","0.8677186965942383","0.8677186965942383"
"4713","23563","23563","23563","2.03481388092041","2.03481388092041","2.03481388092041"
"4750","23748","23748","23748","1.6975510120391846","1.6975510120391846","1.6975510120391846"
"4769","23843","23843","23843","1.2648775577545166","1.2648775577545166","1.2648775577545166"
"4775","23873","23873","23873","1.4902410507202148","1.4902410507202148","1.4902410507202148"
"4809","24043","24043","24043","1.9381117820739746","1.9381117820739746","1.9381117820739746"
"4811","24053","24053","24053","0.5117847919464111","0.5117847919464111","0.5117847919464111"
"4830","24148","24148","24148","1.1866824626922607","1.1866824626922607","1.1866824626922607"
"4841","24203","24203","24203","0.9123350381851196","0.9123350381851196","0.9123350381851196"
"4845","24223","24223","24223","1.1539735794067383","1.1539735794067383","1.1539735794067383"
"4850","24248","24248","24248","2.1480765342712402","2.1480765342712402","2.1480765342712402"
"4865","24323","24323","24323","1.009032130241394","1.009032130241394","1.009032130241394"
"4875","24373","24373","24373","0.5653305053710938","0.5653305053710938","0.5653305053710938"
"4899","24493","24493","24493","1.101324439048767","1.101324439048767","1.101324439048767"
"4906","24528","24528","24528","0.9852011799812317","0.9852011799812317","0.9852011799812317"
"4922","24608","24608","24608","2.43188738822937","2.43188738822937","2.43188738822937"
"4927","24633","24633","24633","1.7202147245407104","1.7202147245407104","1.7202147245407104"
"4935","24673","24673","24673","2.0547308921813965","2.0547308921813965","2.0547308921813965"
"4940","24698","24698","24698","0.5919000506401062","0.5919000506401062","0.5919000506401062"
"4953","24763","24763","24763","1.0143663883209229","1.0143663883209229","1.0143663883209229"
"4962","24808","24808","24808","1.8059158325195312","1.8059158325195312","1.8059158325195312"
"4964","24818","24818","24818","0.8224358558654785","0.8224358558654785","0.8224358558654785"
"4969","24843","24843","24843","0.6308348178863525","0.6308348178863525","0.6308348178863525"
"4970","24848","24848","24848","0.6090496182441711","0.6090496182441711","0.6090496182441711"
"4983","24913","24913","24913","0.727959930896759","0.727959930896759","0.727959930896759"
"4984","24918","24918","24918","1.330183982849121","1.330183982849121","1.330183982849121"
"4994","24968","24968","24968","0.8225406408309937","0.8225406408309937","0.8225406408309937"
"5001","25003","25003","25003","2.9918975830078125","2.9918975830078125","2.9918975830078125"
"5007","25033","25033","25033","1.008860468864441","1.008860468864441","1.008860468864441"
"5029","25143","25143","25143","1.0260177850723267","1.0260177850723267","1.0260177850723267"
"5030","25148","25148","25148","2.222870349884033","2.222870349884033","2.222870349884033"
"5036","25178","25178","25178","1.0168569087982178","1.0168569087982178","1.0168569087982178"
"5046","25228","25228","25228","1.0273284912109375","1.0273284912109375","1.0273284912109375"
"5059","25293","25293","25293","0.3162481188774109","0.3162481188774109","0.3162481188774109"
"5068","25338","25338","25338","1.0253207683563232","1.0253207683563232","1.0253207683563232"
"5095","25473","25473","25473","0.6056257486343384","0.6056257486343384","0.6056257486343384"
"5096","25478","25478","25478","0.8624176979064941","0.8624176979064941","0.8624176979064941"
"5100","25498","25498","25498","1.234939455986023","1.234939455986023","1.234939455986023"
"5124","25618","25618","25618","0.5734661817550659","0.5734661817550659","0.5734661817550659"
"5165","25823","25823","25823","1.0715439319610596","1.0715439319610596","1.0715439319610596"
"5173","25863","25863","25863","0.8751740455627441","0.8751740455627441","0.8751740455627441"
"5176","25878","25878","25878","1.233466386795044","1.233466386795044","1.233466386795044"
"5196","25978","25978","25978","1.0885462760925293","1.0885462760925293","1.0885462760925293"
"5238","26188","26188","26188","1.389423131942749","1.389423131942749","1.389423131942749"
"5249","26243","26243","26243","0.7102247476577759","0.7102247476577759","0.7102247476577759"
"5254","26268","26268","26268","0.7220938205718994","0.7220938205718994","0.7220938205718994"
"5287","26433","26433","26433","0.7767206430435181","0.7767206430435181","0.7767206430435181"
"5293","26463","26463","26463","3.0431478023529053","3.0431478023529053","3.0431478023529053"
"5307","26533","26533","26533","0.5852999687194824","0.5852999687194824","0.5852999687194824"
"5311","26553","26553","26553","0.6266883611679077","0.6266883611679077","0.6266883611679077"
"5316","26578","26578","26578","0.44367584586143494","0.44367584586143494","0.44367584586143494"
"5340","26698","26698","26698","2.3066773414611816","2.3066773414611816","2.3066773414611816"
"5341","26703","26703","26703","2.295654058456421","2.295654058456421","2.295654058456421"
"5342","26708","26708","26708","0.5114489793777466","0.5114489793777466","0.5114489793777466"
"5349","26743","26743","26743","1.7355852127075195","1.7355852127075195","1.7355852127075195"
"5355","26773","26773","26773","0.8167871236801147","0.8167871236801147","0.8167871236801147"
"5370","26848","26848","26848","2.843937873840332","2.843937873840332","2.843937873840332"
"5383","26913","26913","26913","0.6368014216423035","0.6368014216423035","0.6368014216423035"
"5392","26958","26958","26958","1.3355859518051147","1.3355859518051147","1.3355859518051147"
"5394","26968","26968","26968","0.663149356842041","0.663149356842041","0.663149356842041"
"5419","27093","27093","27093","2.6282382011413574","2.6282382011413574","2.6282382011413574"
"5448","27238","27238","27238","0.6409220099449158","0.6409220099449158","0.6409220099449158"
"5457","27283","27283","27283","0.8376557230949402","0.8376557230949402","0.8376557230949402"
"5508","27538","27538","27538","1.5045558214187622","1.5045558214187622","1.5045558214187622"
"5514","27568","27568","27568","0.6817625761032104","0.6817625761032104","0.6817625761032104"
"5526","27628","27628","27628","0.39898234605789185","0.39898234605789185","0.39898234605789185"
"5531","27653","27653","27653","2.139707088470459","2.139707088470459","2.139707088470459"
"5542","27708","27708","27708","0.7841421961784363","0.7841421961784363","0.7841421961784363"
"5599","27993","27993","27993","0.5303956270217896","0.5303956270217896","0.5303956270217896"
"5600","27998","27998","27998","0.7714191675186157","0.7714191675186157","0.7714191675186157"
"5605","28023","28023","28023","0.3425547182559967","0.3425547182559967","0.3425547182559967"
"5626","28128","28128","28128","0.4572103023529053","0.4572103023529053","0.4572103023529053"
"5634","28168","28168","28168","0.3738737106323242","0.3738737106323242","0.3738737106323242"
"5660","28298","28298","28298","1.0189018249511719","1.0189018249511719","1.0189018249511719"
"5665","28323","28323","28323","1.4935427904129028","1.4935427904129028","1.4935427904129028"
"5672","28358","28358","28358","0.7167611122131348","0.7167611122131348","0.7167611122131348"
"5684","28418","28418","28418","1.8759629726409912","1.8759629726409912","1.8759629726409912"
"5694","28468","28468","28468","1.3852429389953613","1.3852429389953613","1.3852429389953613"
"5701","28503","28503","28503","0.5536871552467346","0.5536871552467346","0.5536871552467346"
"5707","28533","28533","28533","0.6287020444869995","0.6287020444869995","0.6287020444869995"
"5709","28543","28543","28543","0.615127682685852","0.615127682685852","0.615127682685852"
"5728","28638","28638","28638","0.627178966999054","0.627178966999054","0.627178966999054"
"5736","28678","28678","28678","0.4062877297401428","0.4062877297401428","0.4062877297401428"
"5749","28743","28743","28743","2.145803213119507","2.145803213119507","2.145803213119507"
"5750","28748","28748","28748","1.4225913286209106","1.4225913286209106","1.4225913286209106"
"5757","28783","28783","28783","1.3107898235321045","1.3107898235321045","1.3107898235321045"
"5790","28948","28948","28948","0.4880589246749878","0.4880589246749878","0.4880589246749878"
"5791","28953","28953","28953","0.5542266368865967","0.5542266368865967","0.5542266368865967"
"5814","29068","29068","29068","0.8485013246536255","0.8485013246536255","0.8485013246536255"
"5819","29093","29093","29093","1.3488483428955078","1.3488483428955078","1.3488483428955078"
"5823","29113","29113","29113","0.6379891633987427","0.6379891633987427","0.6379891633987427"
"5848","29238","29238","29238","0.7536876201629639","0.7536876201629639","0.7536876201629639"
"5850","29248","29248","29248","1.3998050689697266","1.3998050689697266","1.3998050689697266"
"5858","29288","29288","29288","1.293201208114624","1.293201208114624","1.293201208114624"
"5872","29358","29358","29358","0.8089174032211304","0.8089174032211304","0.8089174032211304"
"5894","29468","29468","29468","1.4396551847457886","1.4396551847457886","1.4396551847457886"
"5896","29478","29478","29478","0.7490050196647644","0.7490050196647644","0.7490050196647644"
"5899","29493","29493","29493","1.4963434934616089","1.4963434934616089","1.4963434934616089"
"5908","29538","29538","29538","1.8356596231460571","1.8356596231460571","1.8356596231460571"
"5917","29583","29583","29583","1.620421290397644","1.620421290397644","1.620421290397644"
"5920","29598","29598","29598","0.6847031116485596","0.6847031116485596","0.6847031116485596"
