"step","run-multi-task-without-debiasing - _step","run-multi-task-without-debiasing - _step__MIN","run-multi-task-without-debiasing - _step__MAX","run-multi-task-without-debiasing - Skip loss","run-multi-task-without-debiasing - Skip loss__MIN","run-multi-task-without-debiasing - Skip loss__MAX"
"4308","21537","21537","21537","0.09093351662158966","0.09093351662158966","0.09093351662158966"
"4324","21617","21617","21617","0.3149627447128296","0.3149627447128296","0.3149627447128296"
"4334","21667","21667","21667","0.2537692189216614","0.2537692189216614","0.2537692189216614"
"4344","21717","21717","21717","0.1794731318950653","0.1794731318950653","0.1794731318950653"
"4348","21737","21737","21737","0.4564608931541443","0.4564608931541443","0.4564608931541443"
"4355","21772","21772","21772","0.0864173173904419","0.0864173173904419","0.0864173173904419"
"4371","21852","21852","21852","0.25566115975379944","0.25566115975379944","0.25566115975379944"
"4375","21872","21872","21872","0.11828213930130005","0.11828213930130005","0.11828213930130005"
"4385","21922","21922","21922","0.3229353427886963","0.3229353427886963","0.3229353427886963"
"4389","21942","21942","21942","0.1482429802417755","0.1482429802417755","0.1482429802417755"
"4416","22077","22077","22077","0.06628777831792831","0.06628777831792831","0.06628777831792831"
"4419","22092","22092","22092","0.297430157661438","0.297430157661438","0.297430157661438"
"4429","22142","22142","22142","0.46375927329063416","0.46375927329063416","0.46375927329063416"
"4430","22147","22147","22147","0.12393414229154587","0.12393414229154587","0.12393414229154587"
"4467","22332","22332","22332","0.3561381697654724","0.3561381697654724","0.3561381697654724"
"4485","22422","22422","22422","0.20875880122184753","0.20875880122184753","0.20875880122184753"
"4509","22542","22542","22542","0.45861950516700745","0.45861950516700745","0.45861950516700745"
"4510","22547","22547","22547","0.39689362049102783","0.39689362049102783","0.39689362049102783"
"4522","22607","22607","22607","0.41734081506729126","0.41734081506729126","0.41734081506729126"
"4562","22807","22807","22807","0.45189595222473145","0.45189595222473145","0.45189595222473145"
"4567","22832","22832","22832","0.1265217661857605","0.1265217661857605","0.1265217661857605"
"4581","22902","22902","22902","0.3452327251434326","0.3452327251434326","0.3452327251434326"
"4586","22927","22927","22927","0.3160434365272522","0.3160434365272522","0.3160434365272522"
"4590","22947","22947","22947","0.1653788685798645","0.1653788685798645","0.1653788685798645"
"4593","22962","22962","22962","0.11979381740093231","0.11979381740093231","0.11979381740093231"
"4633","23162","23162","23162","0.22434255480766296","0.22434255480766296","0.22434255480766296"
"4641","23202","23202","23202","0.30969172716140747","0.30969172716140747","0.30969172716140747"
"4666","23327","23327","23327","0.13401013612747192","0.13401013612747192","0.13401013612747192"
"4671","23352","23352","23352","0.7711710333824158","0.7711710333824158","0.7711710333824158"
"4681","23402","23402","23402","0.5347484350204468","0.5347484350204468","0.5347484350204468"
"4689","23442","23442","23442","0.19149678945541382","0.19149678945541382","0.19149678945541382"
"4693","23462","23462","23462","0.07029402256011963","0.07029402256011963","0.07029402256011963"
"4696","23477","23477","23477","0.1478217989206314","0.1478217989206314","0.1478217989206314"
"4733","23662","23662","23662","0.13621483743190765","0.13621483743190765","0.13621483743190765"
"4739","23692","23692","23692","0.3082374334335327","0.3082374334335327","0.3082374334335327"
"4749","23742","23742","23742","0.17645305395126343","0.17645305395126343","0.17645305395126343"
"4764","23817","23817","23817","0.36514812707901","0.36514812707901","0.36514812707901"
"4782","23907","23907","23907","0.14083893597126007","0.14083893597126007","0.14083893597126007"
"4791","23952","23952","23952","0.23119714856147766","0.23119714856147766","0.23119714856147766"
"4821","24102","24102","24102","0.2975817322731018","0.2975817322731018","0.2975817322731018"
"4861","24302","24302","24302","0.15310338139533997","0.15310338139533997","0.15310338139533997"
"4867","24332","24332","24332","0.3190341293811798","0.3190341293811798","0.3190341293811798"
"4877","24382","24382","24382","0.14940613508224487","0.14940613508224487","0.14940613508224487"
"4882","24407","24407","24407","0.08038738369941711","0.08038738369941711","0.08038738369941711"
"4896","24477","24477","24477","0.27218955755233765","0.27218955755233765","0.27218955755233765"
"4912","24557","24557","24557","0.21244914829730988","0.21244914829730988","0.21244914829730988"
"4923","24612","24612","24612","0.0892159640789032","0.0892159640789032","0.0892159640789032"
"4933","24662","24662","24662","0.20634546875953674","0.20634546875953674","0.20634546875953674"
"4935","24672","24672","24672","0.15437358617782593","0.15437358617782593","0.15437358617782593"
"4947","24732","24732","24732","0.13701900839805603","0.13701900839805603","0.13701900839805603"
"4952","24757","24757","24757","0.33323943614959717","0.33323943614959717","0.33323943614959717"
"4960","24797","24797","24797","0.2768053710460663","0.2768053710460663","0.2768053710460663"
"4963","24812","24812","24812","0.1971510350704193","0.1971510350704193","0.1971510350704193"
"4971","24852","24852","24852","0.1768280416727066","0.1768280416727066","0.1768280416727066"
"4995","24972","24972","24972","0.11164519935846329","0.11164519935846329","0.11164519935846329"
"5003","25012","25012","25012","0.25877654552459717","0.25877654552459717","0.25877654552459717"
"5050","25247","25247","25247","0.292693555355072","0.292693555355072","0.292693555355072"
"5067","25332","25332","25332","0.13329201936721802","0.13329201936721802","0.13329201936721802"
"5107","25532","25532","25532","0.2622644305229187","0.2622644305229187","0.2622644305229187"
"5127","25632","25632","25632","0.04710600525140762","0.04710600525140762","0.04710600525140762"
"5132","25657","25657","25657","0.4389263689517975","0.4389263689517975","0.4389263689517975"
"5148","25737","25737","25737","0.19462664425373077","0.19462664425373077","0.19462664425373077"
"5153","25762","25762","25762","0.39806443452835083","0.39806443452835083","0.39806443452835083"
"5164","25817","25817","25817","0.3379058837890625","0.3379058837890625","0.3379058837890625"
"5169","25842","25842","25842","0.10587134957313538","0.10587134957313538","0.10587134957313538"
"5177","25882","25882","25882","0.08960364758968353","0.08960364758968353","0.08960364758968353"
"5211","26052","26052","26052","0.10436462610960007","0.10436462610960007","0.10436462610960007"
"5220","26097","26097","26097","0.11537712812423706","0.11537712812423706","0.11537712812423706"
"5223","26112","26112","26112","0.14713093638420105","0.14713093638420105","0.14713093638420105"
"5233","26162","26162","26162","0.1371452510356903","0.1371452510356903","0.1371452510356903"
"5253","26262","26262","26262","0.25512823462486267","0.25512823462486267","0.25512823462486267"
"5255","26272","26272","26272","0.15919449925422668","0.15919449925422668","0.15919449925422668"
"5271","26352","26352","26352","0.19275221228599548","0.19275221228599548","0.19275221228599548"
"5337","26682","26682","26682","0.3595634996891022","0.3595634996891022","0.3595634996891022"
"5368","26837","26837","26837","0.30958086252212524","0.30958086252212524","0.30958086252212524"
"5379","26892","26892","26892","0.08455327153205872","0.08455327153205872","0.08455327153205872"
"5388","26937","26937","26937","0.26175448298454285","0.26175448298454285","0.26175448298454285"
"5421","27102","27102","27102","0.15804462134838104","0.15804462134838104","0.15804462134838104"
"5422","27107","27107","27107","0.23366782069206238","0.23366782069206238","0.23366782069206238"
"5423","27112","27112","27112","0.117951899766922","0.117951899766922","0.117951899766922"
"5468","27337","27337","27337","0.3917155861854553","0.3917155861854553","0.3917155861854553"
"5475","27372","27372","27372","0.22953376173973083","0.22953376173973083","0.22953376173973083"
"5477","27382","27382","27382","0.4626823663711548","0.4626823663711548","0.4626823663711548"
"5500","27497","27497","27497","0.18827946484088898","0.18827946484088898","0.18827946484088898"
"5519","27592","27592","27592","0.23128122091293335","0.23128122091293335","0.23128122091293335"
"5522","27607","27607","27607","0.16268230974674225","0.16268230974674225","0.16268230974674225"
"5528","27637","27637","27637","0.1036079078912735","0.1036079078912735","0.1036079078912735"
"5531","27652","27652","27652","0.1984916627407074","0.1984916627407074","0.1984916627407074"
"5545","27722","27722","27722","0.1153893768787384","0.1153893768787384","0.1153893768787384"
"5555","27772","27772","27772","0.14008823037147522","0.14008823037147522","0.14008823037147522"
"5560","27797","27797","27797","0.4635770618915558","0.4635770618915558","0.4635770618915558"
"5563","27812","27812","27812","0.45242053270339966","0.45242053270339966","0.45242053270339966"
"5573","27862","27862","27862","0.15107528865337372","0.15107528865337372","0.15107528865337372"
"5598","27987","27987","27987","0.07206159085035324","0.07206159085035324","0.07206159085035324"
"5615","28072","28072","28072","0.12403316795825958","0.12403316795825958","0.12403316795825958"
"5628","28137","28137","28137","0.1604309231042862","0.1604309231042862","0.1604309231042862"
"5637","28182","28182","28182","0.21626661717891693","0.21626661717891693","0.21626661717891693"
"5641","28202","28202","28202","0.18119704723358154","0.18119704723358154","0.18119704723358154"
"5646","28227","28227","28227","0.30388325452804565","0.30388325452804565","0.30388325452804565"
"5655","28272","28272","28272","0.10052639245986938","0.10052639245986938","0.10052639245986938"
"5660","28297","28297","28297","0.19239278137683868","0.19239278137683868","0.19239278137683868"
"5665","28322","28322","28322","0.378235399723053","0.378235399723053","0.378235399723053"
"5682","28407","28407","28407","0.3800252676010132","0.3800252676010132","0.3800252676010132"
"5707","28532","28532","28532","0.14853669703006744","0.14853669703006744","0.14853669703006744"
"5722","28607","28607","28607","0.23430703580379486","0.23430703580379486","0.23430703580379486"
"5740","28697","28697","28697","0.27204591035842896","0.27204591035842896","0.27204591035842896"
"5755","28772","28772","28772","0.2346995621919632","0.2346995621919632","0.2346995621919632"
"5779","28892","28892","28892","0.25855445861816406","0.25855445861816406","0.25855445861816406"
"5782","28907","28907","28907","0.38331860303878784","0.38331860303878784","0.38331860303878784"
"5787","28932","28932","28932","0.3176017701625824","0.3176017701625824","0.3176017701625824"
"5794","28967","28967","28967","0.2358582615852356","0.2358582615852356","0.2358582615852356"
"5804","29017","29017","29017","0.1600647270679474","0.1600647270679474","0.1600647270679474"
"5811","29052","29052","29052","0.10094310343265533","0.10094310343265533","0.10094310343265533"
"5820","29097","29097","29097","0.20713096857070923","0.20713096857070923","0.20713096857070923"
"5833","29162","29162","29162","0.5977272987365723","0.5977272987365723","0.5977272987365723"
"5834","29167","29167","29167","0.40468600392341614","0.40468600392341614","0.40468600392341614"
"5878","29387","29387","29387","0.3743681311607361","0.3743681311607361","0.3743681311607361"
"5883","29412","29412","29412","0.07144547998905182","0.07144547998905182","0.07144547998905182"
"5903","29512","29512","29512","0.1338469386100769","0.1338469386100769","0.1338469386100769"
"5927","29632","29632","29632","0.11652924120426178","0.11652924120426178","0.11652924120426178"
"5929","29642","29642","29642","0.5294556617736816","0.5294556617736816","0.5294556617736816"
"5931","29652","29652","29652","0.12918567657470703","0.12918567657470703","0.12918567657470703"
"5941","29702","29702","29702","0.38987991213798523","0.38987991213798523","0.38987991213798523"
"5956","29777","29777","29777","0.32934999465942383","0.32934999465942383","0.32934999465942383"
"5971","29852","29852","29852","0.2549748718738556","0.2549748718738556","0.2549748718738556"
"5979","29892","29892","29892","0.26062846183776855","0.26062846183776855","0.26062846183776855"
"5984","29917","29917","29917","0.490499883890152","0.490499883890152","0.490499883890152"
"5996","29977","29977","29977","0.10662517696619034","0.10662517696619034","0.10662517696619034"
"6003","30012","30012","30012","0.20178401470184326","0.20178401470184326","0.20178401470184326"
"6023","30112","30112","30112","0.091724693775177","0.091724693775177","0.091724693775177"
"6047","30232","30232","30232","0.3369775116443634","0.3369775116443634","0.3369775116443634"
"6051","30252","30252","30252","0.3440987765789032","0.3440987765789032","0.3440987765789032"
"6061","30302","30302","30302","0.22100380063056946","0.22100380063056946","0.22100380063056946"
"6069","30342","30342","30342","0.25874266028404236","0.25874266028404236","0.25874266028404236"
"6070","30347","30347","30347","0.4869135022163391","0.4869135022163391","0.4869135022163391"
"6076","30377","30377","30377","0.2267671525478363","0.2267671525478363","0.2267671525478363"
