"step","run-multi-task-debiasing-separate-logits - _step","run-multi-task-debiasing-separate-logits - _step__MIN","run-multi-task-debiasing-separate-logits - _step__MAX","run-multi-task-debiasing-separate-logits - Click loss","run-multi-task-debiasing-separate-logits - Click loss__MIN","run-multi-task-debiasing-separate-logits - Click loss__MAX"
"4300","21496","21496","21496","0.23643171787261963","0.23643171787261963","0.23643171787261963"
"4305","21521","21521","21521","0.22250813245773315","0.22250813245773315","0.22250813245773315"
"4345","21721","21721","21721","0.2529195547103882","0.2529195547103882","0.2529195547103882"
"4361","21801","21801","21801","0.16998669505119324","0.16998669505119324","0.16998669505119324"
"4362","21806","21806","21806","0.33176738023757935","0.33176738023757935","0.33176738023757935"
"4378","21886","21886","21886","0.224430114030838","0.224430114030838","0.224430114030838"
"4392","21956","21956","21956","0.22765395045280457","0.22765395045280457","0.22765395045280457"
"4393","21961","21961","21961","0.308481901884079","0.308481901884079","0.308481901884079"
"4401","22001","22001","22001","0.21671542525291443","0.21671542525291443","0.21671542525291443"
"4402","22006","22006","22006","0.08404622972011566","0.08404622972011566","0.08404622972011566"
"4412","22056","22056","22056","0.22850066423416138","0.22850066423416138","0.22850066423416138"
"4415","22071","22071","22071","0.12978899478912354","0.12978899478912354","0.12978899478912354"
"4426","22126","22126","22126","0.38027942180633545","0.38027942180633545","0.38027942180633545"
"4439","22191","22191","22191","0.26582464575767517","0.26582464575767517","0.26582464575767517"
"4453","22261","22261","22261","0.2191353291273117","0.2191353291273117","0.2191353291273117"
"4458","22286","22286","22286","0.31061604619026184","0.31061604619026184","0.31061604619026184"
"4510","22546","22546","22546","0.3129468560218811","0.3129468560218811","0.3129468560218811"
"4511","22551","22551","22551","0.21175554394721985","0.21175554394721985","0.21175554394721985"
"4518","22586","22586","22586","0.19231349229812622","0.19231349229812622","0.19231349229812622"
"4522","22606","22606","22606","0.27272433042526245","0.27272433042526245","0.27272433042526245"
"4530","22646","22646","22646","0.34174907207489014","0.34174907207489014","0.34174907207489014"
"4543","22711","22711","22711","0.15994352102279663","0.15994352102279663","0.15994352102279663"
"4550","22746","22746","22746","0.07132352888584137","0.07132352888584137","0.07132352888584137"
"4552","22756","22756","22756","0.35799261927604675","0.35799261927604675","0.35799261927604675"
"4554","22766","22766","22766","0.2309504896402359","0.2309504896402359","0.2309504896402359"
"4565","22821","22821","22821","0.3539024889469147","0.3539024889469147","0.3539024889469147"
"4580","22896","22896","22896","0.3098183870315552","0.3098183870315552","0.3098183870315552"
"4586","22926","22926","22926","0.3746773600578308","0.3746773600578308","0.3746773600578308"
"4660","23296","23296","23296","0.12180151045322418","0.12180151045322418","0.12180151045322418"
"4668","23336","23336","23336","0.25403252243995667","0.25403252243995667","0.25403252243995667"
"4676","23376","23376","23376","0.3947458863258362","0.3947458863258362","0.3947458863258362"
"4684","23416","23416","23416","0.18559527397155762","0.18559527397155762","0.18559527397155762"
"4689","23441","23441","23441","0.3960278630256653","0.3960278630256653","0.3960278630256653"
"4690","23446","23446","23446","0.2422855943441391","0.2422855943441391","0.2422855943441391"
"4694","23466","23466","23466","0.26660671830177307","0.26660671830177307","0.26660671830177307"
"4707","23531","23531","23531","0.15232066810131073","0.15232066810131073","0.15232066810131073"
"4718","23586","23586","23586","0.19723094999790192","0.19723094999790192","0.19723094999790192"
"4719","23591","23591","23591","0.21806937456130981","0.21806937456130981","0.21806937456130981"
"4724","23616","23616","23616","0.3968328833580017","0.3968328833580017","0.3968328833580017"
"4736","23676","23676","23676","0.15897846221923828","0.15897846221923828","0.15897846221923828"
"4737","23681","23681","23681","0.19814161956310272","0.19814161956310272","0.19814161956310272"
"4738","23686","23686","23686","0.1471763700246811","0.1471763700246811","0.1471763700246811"
"4742","23706","23706","23706","0.3706445097923279","0.3706445097923279","0.3706445097923279"
"4746","23726","23726","23726","0.39749401807785034","0.39749401807785034","0.39749401807785034"
"4751","23751","23751","23751","0.17968201637268066","0.17968201637268066","0.17968201637268066"
"4756","23776","23776","23776","0.4679243564605713","0.4679243564605713","0.4679243564605713"
"4761","23801","23801","23801","0.1186608225107193","0.1186608225107193","0.1186608225107193"
"4763","23811","23811","23811","0.39800703525543213","0.39800703525543213","0.39800703525543213"
"4764","23816","23816","23816","0.32957524061203003","0.32957524061203003","0.32957524061203003"
"4765","23821","23821","23821","0.3619052469730377","0.3619052469730377","0.3619052469730377"
"4774","23866","23866","23866","0.19058823585510254","0.19058823585510254","0.19058823585510254"
"4776","23876","23876","23876","0.14671894907951355","0.14671894907951355","0.14671894907951355"
"4781","23901","23901","23901","0.27232131361961365","0.27232131361961365","0.27232131361961365"
"4800","23996","23996","23996","0.2598567008972168","0.2598567008972168","0.2598567008972168"
"4810","24046","24046","24046","0.3963083028793335","0.3963083028793335","0.3963083028793335"
"4818","24086","24086","24086","0.127749502658844","0.127749502658844","0.127749502658844"
"4823","24111","24111","24111","0.3328203856945038","0.3328203856945038","0.3328203856945038"
"4832","24156","24156","24156","0.3295138478279114","0.3295138478279114","0.3295138478279114"
"4838","24186","24186","24186","0.2416548728942871","0.2416548728942871","0.2416548728942871"
"4839","24191","24191","24191","0.1948300302028656","0.1948300302028656","0.1948300302028656"
"4850","24246","24246","24246","0.22163602709770203","0.22163602709770203","0.22163602709770203"
"4852","24256","24256","24256","0.47542881965637207","0.47542881965637207","0.47542881965637207"
"4853","24261","24261","24261","0.2392542064189911","0.2392542064189911","0.2392542064189911"
"4871","24351","24351","24351","0.12663523852825165","0.12663523852825165","0.12663523852825165"
"4878","24386","24386","24386","0.2263593077659607","0.2263593077659607","0.2263593077659607"
"4891","24451","24451","24451","0.251483291387558","0.251483291387558","0.251483291387558"
"4910","24546","24546","24546","0.42060279846191406","0.42060279846191406","0.42060279846191406"
"4940","24696","24696","24696","0.19203588366508484","0.19203588366508484","0.19203588366508484"
"4945","24721","24721","24721","0.11564017832279205","0.11564017832279205","0.11564017832279205"
"4953","24761","24761","24761","0.2669931650161743","0.2669931650161743","0.2669931650161743"
"4968","24836","24836","24836","0.19773435592651367","0.19773435592651367","0.19773435592651367"
"4999","24991","24991","24991","0.179511159658432","0.179511159658432","0.179511159658432"
"5025","25121","25121","25121","0.311522901058197","0.311522901058197","0.311522901058197"
"5027","25131","25131","25131","0.19229282438755035","0.19229282438755035","0.19229282438755035"
"5052","25256","25256","25256","0.2506971061229706","0.2506971061229706","0.2506971061229706"
"5056","25276","25276","25276","0.14238479733467102","0.14238479733467102","0.14238479733467102"
"5064","25316","25316","25316","0.10725904256105423","0.10725904256105423","0.10725904256105423"
"5072","25356","25356","25356","0.20166872441768646","0.20166872441768646","0.20166872441768646"
"5085","25421","25421","25421","0.2664051651954651","0.2664051651954651","0.2664051651954651"
"5121","25601","25601","25601","0.28795963525772095","0.28795963525772095","0.28795963525772095"
"5122","25606","25606","25606","0.4251047968864441","0.4251047968864441","0.4251047968864441"
"5138","25686","25686","25686","0.21026815474033356","0.21026815474033356","0.21026815474033356"
"5158","25786","25786","25786","0.21374782919883728","0.21374782919883728","0.21374782919883728"
"5161","25801","25801","25801","0.3733230233192444","0.3733230233192444","0.3733230233192444"
"5169","25841","25841","25841","0.17185695469379425","0.17185695469379425","0.17185695469379425"
"5183","25911","25911","25911","0.3292005658149719","0.3292005658149719","0.3292005658149719"
"5188","25936","25936","25936","0.38559338450431824","0.38559338450431824","0.38559338450431824"
"5222","26106","26106","26106","0.17980964481830597","0.17980964481830597","0.17980964481830597"
"5238","26186","26186","26186","0.28729093074798584","0.28729093074798584","0.28729093074798584"
"5244","26216","26216","26216","0.1557970941066742","0.1557970941066742","0.1557970941066742"
"5261","26301","26301","26301","0.18550965189933777","0.18550965189933777","0.18550965189933777"
"5272","26356","26356","26356","0.2877829968929291","0.2877829968929291","0.2877829968929291"
"5280","26396","26396","26396","0.29756397008895874","0.29756397008895874","0.29756397008895874"
"5285","26421","26421","26421","0.18204277753829956","0.18204277753829956","0.18204277753829956"
"5305","26521","26521","26521","0.18485867977142334","0.18485867977142334","0.18485867977142334"
"5312","26556","26556","26556","0.11798788607120514","0.11798788607120514","0.11798788607120514"
"5331","26651","26651","26651","0.34986984729766846","0.34986984729766846","0.34986984729766846"
"5336","26676","26676","26676","0.2155718207359314","0.2155718207359314","0.2155718207359314"
"5343","26711","26711","26711","0.32243937253952026","0.32243937253952026","0.32243937253952026"
"5366","26826","26826","26826","0.41153812408447266","0.41153812408447266","0.41153812408447266"
"5397","26981","26981","26981","0.5089854001998901","0.5089854001998901","0.5089854001998901"
"5405","27021","27021","27021","0.32347190380096436","0.32347190380096436","0.32347190380096436"
"5407","27031","27031","27031","0.36772263050079346","0.36772263050079346","0.36772263050079346"
"5418","27086","27086","27086","0.24184447526931763","0.24184447526931763","0.24184447526931763"
"5430","27146","27146","27146","0.1342555731534958","0.1342555731534958","0.1342555731534958"
"5431","27151","27151","27151","0.2003607153892517","0.2003607153892517","0.2003607153892517"
"5440","27196","27196","27196","0.2602848410606384","0.2602848410606384","0.2602848410606384"
"5451","27251","27251","27251","0.42525121569633484","0.42525121569633484","0.42525121569633484"
"5456","27276","27276","27276","0.20696088671684265","0.20696088671684265","0.20696088671684265"
"5460","27296","27296","27296","0.18191462755203247","0.18191462755203247","0.18191462755203247"
"5467","27331","27331","27331","0.23207508027553558","0.23207508027553558","0.23207508027553558"
"5477","27381","27381","27381","0.23003309965133667","0.23003309965133667","0.23003309965133667"
"5523","27611","27611","27611","0.30036458373069763","0.30036458373069763","0.30036458373069763"
"5537","27681","27681","27681","0.19139721989631653","0.19139721989631653","0.19139721989631653"
"5538","27686","27686","27686","0.21370390057563782","0.21370390057563782","0.21370390057563782"
"5566","27826","27826","27826","0.18193386495113373","0.18193386495113373","0.18193386495113373"
"5579","27891","27891","27891","0.4852263927459717","0.4852263927459717","0.4852263927459717"
"5589","27941","27941","27941","0.18046757578849792","0.18046757578849792","0.18046757578849792"
"5591","27951","27951","27951","0.3049637973308563","0.3049637973308563","0.3049637973308563"
"5605","28021","28021","28021","0.18319351971149445","0.18319351971149445","0.18319351971149445"
"5610","28046","28046","28046","0.16266363859176636","0.16266363859176636","0.16266363859176636"
"5622","28106","28106","28106","0.16325780749320984","0.16325780749320984","0.16325780749320984"
"5634","28166","28166","28166","0.1961875855922699","0.1961875855922699","0.1961875855922699"
"5679","28391","28391","28391","0.25142472982406616","0.25142472982406616","0.25142472982406616"
"5680","28396","28396","28396","0.2218690663576126","0.2218690663576126","0.2218690663576126"
"5723","28611","28611","28611","0.2509162425994873","0.2509162425994873","0.2509162425994873"
"5739","28691","28691","28691","0.2838824987411499","0.2838824987411499","0.2838824987411499"
"5789","28941","28941","28941","0.399125337600708","0.399125337600708","0.399125337600708"
"5802","29006","29006","29006","0.4369248151779175","0.4369248151779175","0.4369248151779175"
"5839","29191","29191","29191","0.1779756397008896","0.1779756397008896","0.1779756397008896"
"5850","29246","29246","29246","0.3723621964454651","0.3723621964454651","0.3723621964454651"
"5879","29391","29391","29391","0.37543103098869324","0.37543103098869324","0.37543103098869324"
"5883","29411","29411","29411","0.08616721630096436","0.08616721630096436","0.08616721630096436"
"5891","29451","29451","29451","0.2980877757072449","0.2980877757072449","0.2980877757072449"
"5892","29456","29456","29456","0.3130818009376526","0.3130818009376526","0.3130818009376526"
"5895","29471","29471","29471","0.20260879397392273","0.20260879397392273","0.20260879397392273"
