"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - Skip loss","run-multi-task-debiasing-1-logit - Skip loss__MIN","run-multi-task-debiasing-1-logit - Skip loss__MAX"
"4148","20737","20737","20737","0.06810721755027771","0.06810721755027771","0.06810721755027771"
"4169","20842","20842","20842","0.259455144405365","0.259455144405365","0.259455144405365"
"4189","20942","20942","20942","0.4501648247241974","0.4501648247241974","0.4501648247241974"
"4201","21002","21002","21002","0.09818150848150253","0.09818150848150253","0.09818150848150253"
"4214","21067","21067","21067","0.060654737055301666","0.060654737055301666","0.060654737055301666"
"4229","21142","21142","21142","0.11413252353668213","0.11413252353668213","0.11413252353668213"
"4233","21162","21162","21162","0.4971387982368469","0.4971387982368469","0.4971387982368469"
"4250","21247","21247","21247","0.20994190871715546","0.20994190871715546","0.20994190871715546"
"4260","21297","21297","21297","0.21539410948753357","0.21539410948753357","0.21539410948753357"
"4266","21327","21327","21327","0.12347693741321564","0.12347693741321564","0.12347693741321564"
"4272","21357","21357","21357","0.4176521301269531","0.4176521301269531","0.4176521301269531"
"4279","21392","21392","21392","0.1922958344221115","0.1922958344221115","0.1922958344221115"
"4313","21562","21562","21562","0.48516252636909485","0.48516252636909485","0.48516252636909485"
"4316","21577","21577","21577","0.13357147574424744","0.13357147574424744","0.13357147574424744"
"4324","21617","21617","21617","0.299517959356308","0.299517959356308","0.299517959356308"
"4340","21697","21697","21697","0.08542588353157043","0.08542588353157043","0.08542588353157043"
"4373","21862","21862","21862","0.40293797850608826","0.40293797850608826","0.40293797850608826"
"4423","22112","22112","22112","0.3485737442970276","0.3485737442970276","0.3485737442970276"
"4425","22122","22122","22122","0.36130207777023315","0.36130207777023315","0.36130207777023315"
"4449","22242","22242","22242","0.1015264242887497","0.1015264242887497","0.1015264242887497"
"4450","22247","22247","22247","0.1631908118724823","0.1631908118724823","0.1631908118724823"
"4453","22262","22262","22262","0.173801451921463","0.173801451921463","0.173801451921463"
"4454","22267","22267","22267","0.2676980793476105","0.2676980793476105","0.2676980793476105"
"4469","22342","22342","22342","0.270228773355484","0.270228773355484","0.270228773355484"
"4471","22352","22352","22352","0.1091974526643753","0.1091974526643753","0.1091974526643753"
"4472","22357","22357","22357","0.37540024518966675","0.37540024518966675","0.37540024518966675"
"4495","22472","22472","22472","0.18276923894882202","0.18276923894882202","0.18276923894882202"
"4505","22522","22522","22522","0.18607723712921143","0.18607723712921143","0.18607723712921143"
"4533","22662","22662","22662","0.04803837835788727","0.04803837835788727","0.04803837835788727"
"4545","22722","22722","22722","0.11185787618160248","0.11185787618160248","0.11185787618160248"
"4552","22757","22757","22757","0.3305850923061371","0.3305850923061371","0.3305850923061371"
"4555","22772","22772","22772","0.12657196819782257","0.12657196819782257","0.12657196819782257"
"4568","22837","22837","22837","0.3638695180416107","0.3638695180416107","0.3638695180416107"
"4600","22997","22997","22997","0.3390594720840454","0.3390594720840454","0.3390594720840454"
"4613","23062","23062","23062","0.15855374932289124","0.15855374932289124","0.15855374932289124"
"4615","23072","23072","23072","0.19290325045585632","0.19290325045585632","0.19290325045585632"
"4617","23082","23082","23082","0.552668571472168","0.552668571472168","0.552668571472168"
"4618","23087","23087","23087","0.4081813395023346","0.4081813395023346","0.4081813395023346"
"4654","23267","23267","23267","0.12524095177650452","0.12524095177650452","0.12524095177650452"
"4658","23287","23287","23287","0.14695993065834045","0.14695993065834045","0.14695993065834045"
"4676","23377","23377","23377","0.17430798709392548","0.17430798709392548","0.17430798709392548"
"4704","23517","23517","23517","0.4783943295478821","0.4783943295478821","0.4783943295478821"
"4713","23562","23562","23562","0.36149540543556213","0.36149540543556213","0.36149540543556213"
"4728","23637","23637","23637","0.251146137714386","0.251146137714386","0.251146137714386"
"4740","23697","23697","23697","0.17167097330093384","0.17167097330093384","0.17167097330093384"
"4741","23702","23702","23702","0.13291242718696594","0.13291242718696594","0.13291242718696594"
"4750","23747","23747","23747","0.527397632598877","0.527397632598877","0.527397632598877"
"4759","23792","23792","23792","0.16223858296871185","0.16223858296871185","0.16223858296871185"
"4767","23832","23832","23832","0.07453978061676025","0.07453978061676025","0.07453978061676025"
"4781","23902","23902","23902","0.2753990888595581","0.2753990888595581","0.2753990888595581"
"4783","23912","23912","23912","0.10558667778968811","0.10558667778968811","0.10558667778968811"
"4786","23927","23927","23927","0.08180303871631622","0.08180303871631622","0.08180303871631622"
"4828","24137","24137","24137","0.1766083538532257","0.1766083538532257","0.1766083538532257"
"4834","24167","24167","24167","0.1445053368806839","0.1445053368806839","0.1445053368806839"
"4838","24187","24187","24187","0.2446080893278122","0.2446080893278122","0.2446080893278122"
"4843","24212","24212","24212","0.25548648834228516","0.25548648834228516","0.25548648834228516"
"4912","24557","24557","24557","0.20880752801895142","0.20880752801895142","0.20880752801895142"
"4931","24652","24652","24652","0.44117751717567444","0.44117751717567444","0.44117751717567444"
"4936","24677","24677","24677","0.2933635115623474","0.2933635115623474","0.2933635115623474"
"4939","24692","24692","24692","0.30049920082092285","0.30049920082092285","0.30049920082092285"
"4957","24782","24782","24782","0.27275240421295166","0.27275240421295166","0.27275240421295166"
"4960","24797","24797","24797","0.2777394950389862","0.2777394950389862","0.2777394950389862"
"4962","24807","24807","24807","0.2655661404132843","0.2655661404132843","0.2655661404132843"
"4990","24947","24947","24947","0.3329830765724182","0.3329830765724182","0.3329830765724182"
"5002","25007","25007","25007","0.19652782380580902","0.19652782380580902","0.19652782380580902"
"5008","25037","25037","25037","0.32799050211906433","0.32799050211906433","0.32799050211906433"
"5013","25062","25062","25062","0.1838195025920868","0.1838195025920868","0.1838195025920868"
"5059","25292","25292","25292","0.06556884944438934","0.06556884944438934","0.06556884944438934"
"5064","25317","25317","25317","0.3311232626438141","0.3311232626438141","0.3311232626438141"
"5075","25372","25372","25372","0.0820646807551384","0.0820646807551384","0.0820646807551384"
"5084","25417","25417","25417","0.42744559049606323","0.42744559049606323","0.42744559049606323"
"5100","25497","25497","25497","0.5878152251243591","0.5878152251243591","0.5878152251243591"
"5111","25552","25552","25552","0.1927098035812378","0.1927098035812378","0.1927098035812378"
"5116","25577","25577","25577","0.16528086364269257","0.16528086364269257","0.16528086364269257"
"5117","25582","25582","25582","0.24791695177555084","0.24791695177555084","0.24791695177555084"
"5140","25697","25697","25697","0.1692657768726349","0.1692657768726349","0.1692657768726349"
"5160","25797","25797","25797","0.2468404769897461","0.2468404769897461","0.2468404769897461"
"5200","25997","25997","25997","0.05954105779528618","0.05954105779528618","0.05954105779528618"
"5207","26032","26032","26032","0.09555637836456299","0.09555637836456299","0.09555637836456299"
"5228","26137","26137","26137","0.3014692962169647","0.3014692962169647","0.3014692962169647"
"5255","26272","26272","26272","0.16342204809188843","0.16342204809188843","0.16342204809188843"
"5274","26367","26367","26367","0.43610525131225586","0.43610525131225586","0.43610525131225586"
"5286","26427","26427","26427","0.13474389910697937","0.13474389910697937","0.13474389910697937"
"5294","26467","26467","26467","0.20613062381744385","0.20613062381744385","0.20613062381744385"
"5307","26532","26532","26532","0.3974760174751282","0.3974760174751282","0.3974760174751282"
"5318","26587","26587","26587","0.10113643109798431","0.10113643109798431","0.10113643109798431"
"5325","26622","26622","26622","0.2793812155723572","0.2793812155723572","0.2793812155723572"
"5330","26647","26647","26647","0.13424736261367798","0.13424736261367798","0.13424736261367798"
"5333","26662","26662","26662","0.7364734411239624","0.7364734411239624","0.7364734411239624"
"5340","26697","26697","26697","0.4728240668773651","0.4728240668773651","0.4728240668773651"
"5344","26717","26717","26717","0.7378119230270386","0.7378119230270386","0.7378119230270386"
"5353","26762","26762","26762","0.08080905675888062","0.08080905675888062","0.08080905675888062"
"5362","26807","26807","26807","0.07284633815288544","0.07284633815288544","0.07284633815288544"
"5387","26932","26932","26932","0.14771413803100586","0.14771413803100586","0.14771413803100586"
"5395","26972","26972","26972","0.2244645357131958","0.2244645357131958","0.2244645357131958"
"5397","26982","26982","26982","0.16036121547222137","0.16036121547222137","0.16036121547222137"
"5418","27087","27087","27087","0.17583033442497253","0.17583033442497253","0.17583033442497253"
"5429","27142","27142","27142","0.05699409916996956","0.05699409916996956","0.05699409916996956"
"5434","27167","27167","27167","0.29846155643463135","0.29846155643463135","0.29846155643463135"
"5440","27197","27197","27197","0.08348514139652252","0.08348514139652252","0.08348514139652252"
"5447","27232","27232","27232","0.35874539613723755","0.35874539613723755","0.35874539613723755"
"5449","27242","27242","27242","0.22462913393974304","0.22462913393974304","0.22462913393974304"
"5452","27257","27257","27257","0.3024507761001587","0.3024507761001587","0.3024507761001587"
"5463","27312","27312","27312","0.43074679374694824","0.43074679374694824","0.43074679374694824"
"5470","27347","27347","27347","0.08416179567575455","0.08416179567575455","0.08416179567575455"
"5471","27352","27352","27352","0.5390371680259705","0.5390371680259705","0.5390371680259705"
"5519","27592","27592","27592","0.23653754591941833","0.23653754591941833","0.23653754591941833"
"5536","27677","27677","27677","0.10265891253948212","0.10265891253948212","0.10265891253948212"
"5553","27762","27762","27762","0.0856686681509018","0.0856686681509018","0.0856686681509018"
"5557","27782","27782","27782","0.11217237263917923","0.11217237263917923","0.11217237263917923"
"5560","27797","27797","27797","0.4515177011489868","0.4515177011489868","0.4515177011489868"
"5561","27802","27802","27802","0.37651556730270386","0.37651556730270386","0.37651556730270386"
"5583","27912","27912","27912","0.5189681053161621","0.5189681053161621","0.5189681053161621"
"5591","27952","27952","27952","0.5186475515365601","0.5186475515365601","0.5186475515365601"
"5597","27982","27982","27982","0.14529183506965637","0.14529183506965637","0.14529183506965637"
"5599","27992","27992","27992","0.1981421411037445","0.1981421411037445","0.1981421411037445"
"5603","28012","28012","28012","0.179856538772583","0.179856538772583","0.179856538772583"
"5643","28212","28212","28212","0.2668282389640808","0.2668282389640808","0.2668282389640808"
"5654","28267","28267","28267","0.4320511817932129","0.4320511817932129","0.4320511817932129"
"5659","28292","28292","28292","0.1697729527950287","0.1697729527950287","0.1697729527950287"
"5665","28322","28322","28322","0.38786086440086365","0.38786086440086365","0.38786086440086365"
"5673","28362","28362","28362","0.5355585813522339","0.5355585813522339","0.5355585813522339"
"5700","28497","28497","28497","0.15118883550167084","0.15118883550167084","0.15118883550167084"
"5702","28507","28507","28507","0.07948758453130722","0.07948758453130722","0.07948758453130722"
"5716","28577","28577","28577","0.19502881169319153","0.19502881169319153","0.19502881169319153"
"5730","28647","28647","28647","0.12452952563762665","0.12452952563762665","0.12452952563762665"
"5742","28707","28707","28707","0.17757192254066467","0.17757192254066467","0.17757192254066467"
"5752","28757","28757","28757","0.4387173056602478","0.4387173056602478","0.4387173056602478"
"5759","28792","28792","28792","0.24851037561893463","0.24851037561893463","0.24851037561893463"
"5773","28862","28862","28862","0.16975465416908264","0.16975465416908264","0.16975465416908264"
"5777","28882","28882","28882","0.2770129442214966","0.2770129442214966","0.2770129442214966"
"5831","29152","29152","29152","0.08126525580883026","0.08126525580883026","0.08126525580883026"
"5841","29202","29202","29202","0.10005788505077362","0.10005788505077362","0.10005788505077362"
"5854","29267","29267","29267","0.3088075518608093","0.3088075518608093","0.3088075518608093"
"5862","29307","29307","29307","0.2844701409339905","0.2844701409339905","0.2844701409339905"
"5869","29342","29342","29342","0.05436413735151291","0.05436413735151291","0.05436413735151291"
"5878","29387","29387","29387","0.369193971157074","0.369193971157074","0.369193971157074"
