"step","run-multi-task-debiasing-1-logit - _step","run-multi-task-debiasing-1-logit - _step__MIN","run-multi-task-debiasing-1-logit - _step__MAX","run-multi-task-debiasing-1-logit - MLM loss","run-multi-task-debiasing-1-logit - MLM loss__MIN","run-multi-task-debiasing-1-logit - MLM loss__MAX"
"4382","21909","21909","21909","4.024624347686768","4.024624347686768","4.024624347686768"
"4391","21954","21954","21954","4.3585286140441895","4.3585286140441895","4.3585286140441895"
"4400","21999","21999","21999","4.153863430023193","4.153863430023193","4.153863430023193"
"4428","22139","22139","22139","4.8991312980651855","4.8991312980651855","4.8991312980651855"
"4432","22159","22159","22159","4.289248943328857","4.289248943328857","4.289248943328857"
"4433","22164","22164","22164","4.197417736053467","4.197417736053467","4.197417736053467"
"4469","22344","22344","22344","4.604562759399414","4.604562759399414","4.604562759399414"
"4493","22464","22464","22464","4.178112983703613","4.178112983703613","4.178112983703613"
"4508","22539","22539","22539","3.691866874694824","3.691866874694824","3.691866874694824"
"4538","22689","22689","22689","3.8947360515594482","3.8947360515594482","3.8947360515594482"
"4557","22784","22784","22784","4.108973979949951","4.108973979949951","4.108973979949951"
"4565","22824","22824","22824","4.475930213928223","4.475930213928223","4.475930213928223"
"4601","23004","23004","23004","4.420916557312012","4.420916557312012","4.420916557312012"
"4613","23064","23064","23064","4.478099346160889","4.478099346160889","4.478099346160889"
"4622","23109","23109","23109","4.810694217681885","4.810694217681885","4.810694217681885"
"4628","23139","23139","23139","4.142414569854736","4.142414569854736","4.142414569854736"
"4632","23159","23159","23159","4.199079513549805","4.199079513549805","4.199079513549805"
"4655","23274","23274","23274","4.652575969696045","4.652575969696045","4.652575969696045"
"4660","23299","23299","23299","4.548617839813232","4.548617839813232","4.548617839813232"
"4665","23324","23324","23324","3.878406286239624","3.878406286239624","3.878406286239624"
"4668","23339","23339","23339","4.3716020584106445","4.3716020584106445","4.3716020584106445"
"4674","23369","23369","23369","4.343945026397705","4.343945026397705","4.343945026397705"
"4676","23379","23379","23379","4.457541465759277","4.457541465759277","4.457541465759277"
"4714","23569","23569","23569","4.340979099273682","4.340979099273682","4.340979099273682"
"4721","23604","23604","23604","4.475205421447754","4.475205421447754","4.475205421447754"
"4731","23654","23654","23654","3.971438407897949","3.971438407897949","3.971438407897949"
"4777","23884","23884","23884","4.270602703094482","4.270602703094482","4.270602703094482"
"4785","23924","23924","23924","3.9104697704315186","3.9104697704315186","3.9104697704315186"
"4822","24109","24109","24109","4.398754119873047","4.398754119873047","4.398754119873047"
"4830","24149","24149","24149","3.9975743293762207","3.9975743293762207","3.9975743293762207"
"4833","24164","24164","24164","4.621297359466553","4.621297359466553","4.621297359466553"
"4863","24314","24314","24314","4.260304927825928","4.260304927825928","4.260304927825928"
"4898","24489","24489","24489","4.181822776794434","4.181822776794434","4.181822776794434"
"4901","24504","24504","24504","3.987234115600586","3.987234115600586","3.987234115600586"
"4971","24854","24854","24854","4.201650619506836","4.201650619506836","4.201650619506836"
"4991","24954","24954","24954","4.339272499084473","4.339272499084473","4.339272499084473"
"4997","24984","24984","24984","3.5932862758636475","3.5932862758636475","3.5932862758636475"
"5046","25229","25229","25229","4.020141124725342","4.020141124725342","4.020141124725342"
"5075","25374","25374","25374","3.6783859729766846","3.6783859729766846","3.6783859729766846"
"5098","25489","25489","25489","4.213083267211914","4.213083267211914","4.213083267211914"
"5100","25499","25499","25499","4.174272537231445","4.174272537231445","4.174272537231445"
"5114","25569","25569","25569","4.238126277923584","4.238126277923584","4.238126277923584"
"5127","25634","25634","25634","4.162413120269775","4.162413120269775","4.162413120269775"
"5129","25644","25644","25644","3.562302350997925","3.562302350997925","3.562302350997925"
"5133","25664","25664","25664","3.9191412925720215","3.9191412925720215","3.9191412925720215"
"5145","25724","25724","25724","4.210922718048096","4.210922718048096","4.210922718048096"
"5159","25794","25794","25794","4.197726249694824","4.197726249694824","4.197726249694824"
"5178","25889","25889","25889","4.295569896697998","4.295569896697998","4.295569896697998"
"5211","26054","26054","26054","4.090782165527344","4.090782165527344","4.090782165527344"
"5219","26094","26094","26094","4.271579265594482","4.271579265594482","4.271579265594482"
"5238","26189","26189","26189","4.588150501251221","4.588150501251221","4.588150501251221"
"5243","26214","26214","26214","4.277348518371582","4.277348518371582","4.277348518371582"
"5258","26289","26289","26289","3.835183620452881","3.835183620452881","3.835183620452881"
"5262","26309","26309","26309","4.401812553405762","4.401812553405762","4.401812553405762"
"5265","26324","26324","26324","4.7099103927612305","4.7099103927612305","4.7099103927612305"
"5267","26334","26334","26334","4.533385753631592","4.533385753631592","4.533385753631592"
"5288","26439","26439","26439","3.637542724609375","3.637542724609375","3.637542724609375"
"5296","26479","26479","26479","4.034336566925049","4.034336566925049","4.034336566925049"
"5299","26494","26494","26494","4.234831809997559","4.234831809997559","4.234831809997559"
"5312","26559","26559","26559","3.695277690887451","3.695277690887451","3.695277690887451"
"5324","26619","26619","26619","4.136630535125732","4.136630535125732","4.136630535125732"
"5332","26659","26659","26659","4.125064849853516","4.125064849853516","4.125064849853516"
"5346","26729","26729","26729","3.9396848678588867","3.9396848678588867","3.9396848678588867"
"5382","26909","26909","26909","4.330962657928467","4.330962657928467","4.330962657928467"
"5389","26944","26944","26944","4.3471784591674805","4.3471784591674805","4.3471784591674805"
"5411","27054","27054","27054","4.0143327713012695","4.0143327713012695","4.0143327713012695"
"5414","27069","27069","27069","3.679155111312866","3.679155111312866","3.679155111312866"
"5416","27079","27079","27079","4.200160980224609","4.200160980224609","4.200160980224609"
"5427","27134","27134","27134","3.4071521759033203","3.4071521759033203","3.4071521759033203"
"5437","27184","27184","27184","4.668066501617432","4.668066501617432","4.668066501617432"
"5441","27204","27204","27204","3.4978456497192383","3.4978456497192383","3.4978456497192383"
"5474","27369","27369","27369","3.6901659965515137","3.6901659965515137","3.6901659965515137"
"5489","27444","27444","27444","3.543288469314575","3.543288469314575","3.543288469314575"
"5496","27479","27479","27479","3.6362736225128174","3.6362736225128174","3.6362736225128174"
"5511","27554","27554","27554","3.690871238708496","3.690871238708496","3.690871238708496"
"5512","27559","27559","27559","4.145389556884766","4.145389556884766","4.145389556884766"
"5532","27659","27659","27659","4.173582077026367","4.173582077026367","4.173582077026367"
"5546","27729","27729","27729","4.478756427764893","4.478756427764893","4.478756427764893"
"5550","27749","27749","27749","4.427529335021973","4.427529335021973","4.427529335021973"
"5569","27844","27844","27844","4.215734004974365","4.215734004974365","4.215734004974365"
"5572","27859","27859","27859","4.3451762199401855","4.3451762199401855","4.3451762199401855"
"5575","27874","27874","27874","3.7543435096740723","3.7543435096740723","3.7543435096740723"
"5588","27939","27939","27939","4.186899662017822","4.186899662017822","4.186899662017822"
"5594","27969","27969","27969","4.128679275512695","4.128679275512695","4.128679275512695"
"5606","28029","28029","28029","3.7926974296569824","3.7926974296569824","3.7926974296569824"
"5612","28059","28059","28059","4.314527988433838","4.314527988433838","4.314527988433838"
"5625","28124","28124","28124","4.329728126525879","4.329728126525879","4.329728126525879"
"5633","28164","28164","28164","4.125231742858887","4.125231742858887","4.125231742858887"
"5634","28169","28169","28169","3.7924699783325195","3.7924699783325195","3.7924699783325195"
"5637","28184","28184","28184","3.701852560043335","3.701852560043335","3.701852560043335"
"5656","28279","28279","28279","3.9875247478485107","3.9875247478485107","3.9875247478485107"
"5689","28444","28444","28444","4.003423690795898","4.003423690795898","4.003423690795898"
"5695","28474","28474","28474","3.776477098464966","3.776477098464966","3.776477098464966"
"5706","28529","28529","28529","4.124663352966309","4.124663352966309","4.124663352966309"
"5736","28679","28679","28679","4.4859490394592285","4.4859490394592285","4.4859490394592285"
"5744","28719","28719","28719","4.387555122375488","4.387555122375488","4.387555122375488"
"5754","28769","28769","28769","4.529695987701416","4.529695987701416","4.529695987701416"
"5785","28924","28924","28924","3.4837024211883545","3.4837024211883545","3.4837024211883545"
"5787","28934","28934","28934","4.394898414611816","4.394898414611816","4.394898414611816"
"5792","28959","28959","28959","3.8647778034210205","3.8647778034210205","3.8647778034210205"
"5806","29029","29029","29029","4.008626461029053","4.008626461029053","4.008626461029053"
"5819","29094","29094","29094","3.3657407760620117","3.3657407760620117","3.3657407760620117"
"5825","29124","29124","29124","3.9807145595550537","3.9807145595550537","3.9807145595550537"
"5845","29224","29224","29224","4.427132606506348","4.427132606506348","4.427132606506348"
"5863","29314","29314","29314","3.801833152770996","3.801833152770996","3.801833152770996"
"5866","29329","29329","29329","4.317842483520508","4.317842483520508","4.317842483520508"
"5870","29349","29349","29349","4.354441165924072","4.354441165924072","4.354441165924072"
"5875","29374","29374","29374","4.048789024353027","4.048789024353027","4.048789024353027"
"5881","29404","29404","29404","4.145081520080566","4.145081520080566","4.145081520080566"
"5888","29439","29439","29439","3.5503480434417725","3.5503480434417725","3.5503480434417725"
"5889","29444","29444","29444","3.6464271545410156","3.6464271545410156","3.6464271545410156"
"5891","29454","29454","29454","4.314957141876221","4.314957141876221","4.314957141876221"
"5915","29574","29574","29574","3.71355938911438","3.71355938911438","3.71355938911438"
"5923","29614","29614","29614","3.6781058311462402","3.6781058311462402","3.6781058311462402"
"5937","29684","29684","29684","3.8278231620788574","3.8278231620788574","3.8278231620788574"
"5956","29779","29779","29779","3.659491539001465","3.659491539001465","3.659491539001465"
"5957","29784","29784","29784","4.406621932983398","4.406621932983398","4.406621932983398"
"5958","29789","29789","29789","3.8258912563323975","3.8258912563323975","3.8258912563323975"
"5974","29869","29869","29869","3.7518444061279297","3.7518444061279297","3.7518444061279297"
"5988","29939","29939","29939","3.837390184402466","3.837390184402466","3.837390184402466"
"6015","30074","30074","30074","3.46161150932312","3.46161150932312","3.46161150932312"
"6016","30079","30079","30079","3.716632127761841","3.716632127761841","3.716632127761841"
"6030","30149","30149","30149","3.7618167400360107","3.7618167400360107","3.7618167400360107"
"6038","30189","30189","30189","3.916799545288086","3.916799545288086","3.916799545288086"
"6045","30224","30224","30224","3.8976142406463623","3.8976142406463623","3.8976142406463623"
"6084","30419","30419","30419","3.67444109916687","3.67444109916687","3.67444109916687"
"6093","30464","30464","30464","4.134884834289551","4.134884834289551","4.134884834289551"
"6104","30519","30519","30519","3.6148886680603027","3.6148886680603027","3.6148886680603027"
"6110","30549","30549","30549","3.5034985542297363","3.5034985542297363","3.5034985542297363"
"6113","30564","30564","30564","3.669992685317993","3.669992685317993","3.669992685317993"
"6114","30569","30569","30569","4.140316963195801","4.140316963195801","4.140316963195801"
"6133","30664","30664","30664","3.5944368839263916","3.5944368839263916","3.5944368839263916"
"6156","30779","30779","30779","4.367952346801758","4.367952346801758","4.367952346801758"
"6161","30804","30804","30804","4.346708297729492","4.346708297729492","4.346708297729492"
"6171","30854","30854","30854","3.648218870162964","3.648218870162964","3.648218870162964"
"6173","30864","30864","30864","3.2589364051818848","3.2589364051818848","3.2589364051818848"
"6184","30919","30919","30919","2.966097831726074","2.966097831726074","2.966097831726074"
